"","baseMean","log2FoldChange","lfcSE","pvalue","padj","change"
"DDB2",1251.93621733276,2.17852681727846,0.0792064387862041,2.25732156819367e-166,1.22241837295251e-163,"up"
"DDC",8133.38477756315,-3.06972626767715,0.232954179247965,2.31339999689214e-40,3.65219202221222e-39,"down"
"DDIT4",10670.2731082373,2.56372987567674,0.147302292541963,3.43155382931273e-68,1.61103150139871e-66,"up"
"DDN",392.762940168774,-7.98329401316056,0.255752273446032,3.88615959752376e-216,4.11332329036083e-213,"down"
"DDX25",56.1892712225192,-3.46027564781361,0.266965233565607,3.25516482334622e-39,4.94131473770796e-38,"down"
"DDX43P3",3.58244794155985,6.64708142924158,1.02482146060398,2.63796541104123e-22,1.82711667345348e-21,"up"
"DEF6",467.776815952071,2.05938252601826,0.201354478723924,2.93172061023278e-25,2.33315263601779e-24,"up"
"DEFB1",7970.55279719404,-3.26604712164581,0.212128151561214,2.96388251485975e-54,7.99733119826468e-53,"down"
"DEFB127",0.40744945427836,-4.63518693817399,1.08827680565758,0.000681874985711603,0.0012825638866947,"down"
"DEFB131E",1.8060273729421,6.34400118423939,1.29575004840948,9.18443731526111e-16,4.38255752711414e-15,"up"
"DEFB132",0.843046036150258,-5.70619102899015,0.79985656870556,2.21734880003004e-16,1.09184149201733e-15,"down"
"DEPDC1",44.6655798923453,3.08147751119336,0.202123380883463,4.52666004469175e-53,1.15832753627134e-51,"up"
"DEPP1",11354.9916798919,3.03103170387968,0.171585790351301,2.20480471777357e-70,1.09469259398881e-68,"up"
"DGAT2L7P",0.729021554334873,2.1632193252933,0.553681366796583,1.13555644796804e-05,2.59469801269589e-05,"up"
"DGKB",59.3154767333546,-2.36241555874431,0.224524601189981,1.65585764127089e-26,1.40518589776363e-25,"down"
"DGKD",966.69723151988,2.32287538695248,0.128960003863029,2.63878898295595e-73,1.42238056150723e-71,"up"
"DHDH",440.395893298516,-2.42527975901076,0.272555812539207,1.27184638072651e-19,7.65870566888995e-19,"down"
"DHRS4",2686.60144650898,-2.18449401442034,0.140505659633546,4.22073229144065e-55,1.16450203955553e-53,"down"
"DIO1",2402.74144963485,-7.65325707684139,0.273245005752626,3.15157361731246e-173,1.74732245839852e-170,"down"
"DIPK1C",9.70849064218684,2.84218206058411,0.362730066781333,0.00713241096660901,0.0117958325119643,"up"
"DIPK2B",1510.87393671838,3.10056573425683,0.158824270281078,1.34367213856553e-85,1.05012901927687e-83,"up"
"DIRAS1",85.7329941578579,-3.44136603274753,0.295122694321556,5.85981224102697e-42,9.94545100907829e-41,"down"
"DIRAS2",729.004544200472,4.29985135291709,0.184744133101804,2.71803682290256e-121,5.45622460845767e-119,"up"
"DIRAS3",157.850265500028,-2.20623657629322,0.190545553550838,1.31183396784103e-31,1.40318630110915e-30,"down"
"DISC1",287.185378510937,2.06680031148377,0.11362832968435,1.26217156036052e-74,7.01454103927331e-73,"up"
"DLG1-AS1",7.4113528315571,-2.8080264615068,0.209461326806957,3.9894230780208e-42,6.83573994075e-41,"down"
"DLG2",126.900904034899,-2.16351067342875,0.133453514272967,1.17151614558216e-59,3.82071778235662e-58,"down"
"DLGAP1",40.3735507448599,-2.01214062182402,0.282820128634041,2.81231317523243e-13,1.15559422266565e-12,"down"
"DLGAP2",59.4362124145734,-4.81898160617907,0.258339927423243,3.35319124010922e-78,2.08776500580704e-76,"down"
"DLGAP2-AS1",1.03702484374205,-4.71844589528237,0.598106035765598,4.67067522185884e-17,2.39985311597981e-16,"down"
"DLGAP5",56.5837189672165,2.94321079036356,0.210041507222471,2.18906528878804e-45,4.24434423936039e-44,"up"
"DLK1",10.7036516438185,-4.03642754540075,0.438769267623948,7.97154345033425e-21,5.08841449518869e-20,"down"
"DLK2",56.9085291568518,2.90508744288183,0.231498731836581,3.40001398320139e-37,4.70985875150669e-36,"up"
"DLL4",1647.11169635154,3.08204370156533,0.161664961673745,3.65481133599727e-82,2.60262803578081e-80,"up"
"DLX1",21.2595666444856,4.00989065293041,0.256320185480078,9.54948102576529e-57,2.78309405714606e-55,"up"
"DLX2",2.19037165380882,4.49986367616693,0.683205123136661,1.40651440536506e-15,6.62193579525493e-15,"up"
"DLX4",20.2180471682561,3.8444793200047,0.323459101686558,6.29071334906598e-34,7.51207954083848e-33,"up"
"DLX5",60.1407630492518,4.56961113542256,0.274111108723297,2.85923990059462e-63,1.08613801509374e-61,"up"
"DLX6",9.56665397428199,3.67827621623139,0.310434061701341,2.82681801724049e-33,3.27651987802201e-32,"up"
"DMBT1",10.808625865385,2.83542819460249,0.273118276413698,2.52698482383017e-26,2.11742960085316e-25,"up"
"DMP1",2.42495449879642,3.23252332641662,0.493446439156742,5.32722508930232e-13,2.15364172620649e-12,"up"
"DMRT2",221.723190184991,-7.2772955140838,0.35378226500169,7.85926404972771e-95,8.09782401159112e-93,"down"
"DMRT3",2.0778650079424,6.36796424226996,1.00989893632622,4.6249440512034e-06,1.0974874877848e-05,"up"
"DNAH11",822.955169221299,5.48538208554252,0.238933717986834,5.06604313660112e-118,9.83065670657447e-116,"up"
"DNAJB13",81.9817264983948,3.50655896450477,0.336527615746685,1.10048945720788e-26,9.39369409843937e-26,"up"
"DNAJC12",471.847525092163,-3.05618474695531,0.213607041005949,3.63906481972933e-47,7.49904985771834e-46,"down"
"DNAJC5B",29.2049350405273,3.43754175934492,0.262832678977119,5.49340350917072e-40,8.5851942358758e-39,"up"
"DNASE1",520.15995154418,-3.48448790035747,0.182416829960998,3.03375018990889e-82,2.166991009884e-80,"down"
"DNASE2B",8.21078120178267,3.15582728964952,0.353349163594718,7.97794797407893e-20,4.84418504626863e-19,"up"
"DNER",227.454155097754,-2.68400643841618,0.342673671244998,1.00350760221094e-22,7.10695803682601e-22,"down"
"DNMT3L",107.447917715855,-5.88128244872435,0.299893034259203,1.17272944002024e-86,9.44919644993471e-85,"down"
"DNMT3L-AS1",11.5526618526235,-3.64931460058527,0.275343937238292,3.66447519626476e-41,5.9881382049278e-40,"down"
"DOC2A",1139.68931899412,6.02023228833548,0.252801857537746,5.78797491354629e-127,1.34778783836839e-124,"up"
"DOCK2",685.458120447388,2.05230696085561,0.172643957261047,3.41166154226598e-33,3.93092284380038e-32,"up"
"DOCK8-AS1",891.074380101465,-2.32235062523942,0.213352089752281,3.34990732685248e-28,3.06265967856642e-27,"down"
"DOK3",301.979905172481,2.72643547147548,0.198890728288738,7.49474446547558e-44,1.37744766869033e-42,"up"
"DPEP1",8729.75964060338,-5.94316378448428,0.34205213766262,3.22952954730547e-68,1.51924899067788e-66,"down"
"DPP10",6.96649363342502,-2.07432621512454,0.416169165513514,9.86955627626034e-16,4.69504570886615e-15,"down"
"DPP6",178.67129279381,-3.41507172306499,0.279931858616897,1.28726268295402e-66,5.67712099152788e-65,"down"
"DPPA2",1.97722953985256,-3.60433152138313,0.361782654519245,1.56266006919642e-25,1.26347577678152e-24,"down"
"DPYS",5725.13514245381,-2.85699255520993,0.185860427079123,4.44570528115164e-54,1.19265775549421e-52,"down"
"DPYSL4",26.7071460215206,3.43319658660658,0.419782171899275,8.82570659960147e-11,3.06099797256956e-10,"up"
"DPYSL5",4.36921494475901,3.78726445092823,0.516159650652418,8.99352545455054e-05,0.000187470444664456,"up"
"DSCAML1",453.53606455671,2.38914626893875,0.225886704298334,3.97145760311362e-27,3.44557979679969e-26,"up"
"DSCR8",1.28937573310071,-5.42982767090111,0.558043449060526,4.53045697715367e-37,6.2202960595519e-36,"down"
"DTHD1",17.9783272413742,2.42111727429101,0.264219862190357,7.64201407572768e-21,4.8834231549779e-20,"up"
"DTL",113.657645236814,3.58069094313976,0.165997966700925,9.02460597340837e-104,1.19401690168629e-101,"up"
"DUSP15",287.127465891676,-3.38051341076162,0.191017692453721,6.84325346685073e-71,3.46417391802361e-69,"down"
"DUSP26",51.5733345060653,-3.57424697680065,0.271209735272287,1.2865870081337e-40,2.05201815557544e-39,"down"
"DUSP4",233.359537801713,2.52054191273441,0.152847037631045,5.55368516570098e-62,2.00812286907629e-60,"up"
"DUSP9",809.68354612368,-5.6881476996395,0.398154889125493,6.29169808091723e-47,1.28855304760104e-45,"down"
"DUXAP10",246.554406084389,2.01862126158117,0.189814211474115,3.78638268644574e-27,3.29237144273994e-26,"up"
"DUXAP8",170.902573414346,2.16381647537204,0.208674954789857,4.93657785884615e-26,4.07924599081233e-25,"up"
"DUXAP9",181.310668989376,2.04533623024127,0.200590393792795,3.59133424931556e-25,2.84738880931434e-24,"up"
"DYNAP",0.367102612813559,-2.74379736428178,0.610880356949312,6.68257957429447e-05,0.000141047884129109,"down"
"E2F1",153.76437997288,3.10687678607134,0.1612256835379,9.27433711819409e-84,6.89975125029609e-82,"up"
"E2F2",31.9774275586426,3.20528060555191,0.188425871474175,1.93875715528034e-65,8.09066292434732e-64,"up"
"E2F7",20.5659884714659,3.15676582880504,0.224999467373049,2.69075176968858e-45,5.20405695257212e-44,"up"
"E2F8",25.7390640861056,3.78143155715807,0.268037222301739,5.31298959033529e-46,1.05292149447275e-44,"up"
"EAF2",501.580146500191,-2.53222031859738,0.158726980441267,6.06148671444338e-58,1.83786171396521e-56,"down"
"EBF2",253.760677849646,3.94147101660863,0.221913834483699,7.60440472370922e-72,3.92630085135904e-70,"up"
"EBF3",129.770952013872,2.40126416873929,0.226434054294731,3.6001783159517e-27,3.13163064121222e-26,"up"
"EBI3",119.319426036233,2.30303131273517,0.156821580022995,1.36403313361324e-49,3.12626727847618e-48,"up"
"ECHS1",12878.1625358646,-2.26141373293175,0.135193438867886,1.32754803473032e-63,5.10120190375086e-62,"down"
"ECI2",5178.92948301625,-2.04183962541132,0.123856112720338,1.25784686338442e-61,4.50618800934919e-60,"down"
"ECRG4",283.977447135497,-2.66501658712785,0.267040001542887,3.95911031324452e-24,2.98258954235561e-23,"down"
"EDA2R",375.397913240488,2.70144680477699,0.142774742901938,8.57473550015025e-81,5.83834183790932e-79,"up"
"EDDM3A",8.35978966275497,-4.83067120379865,0.307041594343207,5.05679963426634e-58,1.54126487282102e-56,"down"
"EDIL3",2804.89262253311,2.41307469869596,0.227330417219121,3.39171289361596e-27,2.95581685781217e-26,"up"
"EDN1",1765.00886211937,3.08332209951277,0.18301731679034,2.38523873519162e-64,9.5107310252863e-63,"up"
"EDN2",430.464178527445,2.45166851969889,0.307757153202261,1.89475153280031e-16,9.37352542867816e-16,"up"
"EEF1A1P31",2.77402961947074,3.708902914608,0.603091407094823,2.05525563553083e-12,8.00044846689583e-12,"up"
"EEF1A1P34",0.375734812775888,-4.05634232148103,0.838318458806827,5.51413145443546e-05,0.000117412276013153,"down"
"EEF1A2",189.37812356512,3.80219631393931,0.458315668562933,1.56429060915581e-14,6.94094343079309e-14,"up"
"EEF1DP1",0.922696509873342,-2.32153491099026,0.364394678548188,1.49077382577602e-11,5.46593596394589e-11,"down"
"EFCAB3",45.3686795567966,5.32331902519605,0.25768617894771,9.62511132618329e-96,1.02342622073746e-93,"up"
"EFHD1",3351.11693853969,-2.489220328603,0.171491674498884,1.56260705029253e-48,3.43596485109648e-47,"down"
"EFNA3",153.197243746845,3.38185128762084,0.175607331779466,7.85117338104132e-84,5.87853451289158e-82,"up"
"EGF",2821.97627497475,-5.85423615727096,0.235633976497462,7.54757835284834e-137,2.09229654195746e-134,"down"
"EGFR",5786.24463874886,2.38163023298367,0.143358366124666,6.98859416411496e-63,2.59547693310336e-61,"up"
"EGFR-AS1",618.811927911917,6.33974492217251,0.383473187344074,4.5154918385163e-63,1.69320036959244e-61,"up"
"EGLN3",11568.7251034295,5.06303867163503,0.127958933452343,0,0,"up"
"EHD2",5240.17971373922,3.60256289184063,0.189264746305154,7.23057138512494e-82,5.07141823114516e-80,"up"
"EHF",176.07771112966,-4.25983209662399,0.382865968588758,1.88606778095997e-29,1.82085299947902e-28,"down"
"EIF4EBP1",1723.97617002994,2.2858629468632,0.161528543890454,7.71583497526692e-46,1.51408082057398e-44,"up"
"ELAVL3",9.82571599694142,2.66301439915309,0.389701317901923,1.07997214177986e-12,4.28332655417717e-12,"up"
"ELF5",156.994562386401,-6.9719995715969,0.358741293768106,1.54883766623145e-84,1.18638927289031e-82,"down"
"ELMO1",966.019500100971,2.28756399870894,0.13994893760034,2.20137162137564e-60,7.41839935967484e-59,"up"
"ELOVL2",88.2246467854218,3.30904658507123,0.227360357663031,2.44906436797239e-49,5.55837357432799e-48,"up"
"ELOVL2-AS1",1.08362271716031,4.84091097881202,1.02423966475935,2.65169402854681e-09,8.25537851893609e-09,"up"
"EME1",40.5630174461256,2.44944196338451,0.158376802421303,8.51499492630707e-55,2.33270790416455e-53,"up"
"EMILIN2",404.606348386339,2.09837393125782,0.138548812087823,2.41514717584752e-52,6.01487883815886e-51,"up"
"EMX1",435.475145028177,-2.119235856149,0.152933273107376,2.90732004250195e-44,5.41598836077604e-43,"down"
"EN1",11.2985294101377,5.15772467407556,0.526805251770865,4.40884944131638e-25,3.482512486109e-24,"up"
"EN2",6.15113797974592,2.04353800553226,0.50025976233103,5.91965206655759e-06,1.38928661582201e-05,"up"
"ENO2",5319.77878853196,4.83116999592518,0.178036559162977,2.49870631862414e-163,1.2379760709677e-160,"up"
"ENOX1",127.144564698366,-2.21104133468749,0.14364468467088,4.89403380462131e-54,1.31142084205307e-52,"down"
"ENPP3",7316.41549270935,3.93763826147402,0.17170556901286,2.39161170791002e-117,4.45528561843141e-115,"up"
"ENPP6",1026.15638774478,-6.4861415783643,0.287229576197741,1.58527279597498e-113,2.61806115794847e-111,"down"
"ENPP7",211.020808017176,-2.08369708874822,0.371892433308491,5.3070450279989e-09,1.6133139754828e-08,"down"
"ENTPD3",34.4238732391689,-3.4870191509603,0.29947586817515,4.58000381825895e-32,5.02828707741527e-31,"down"
"EOMES",113.04022332615,2.88571455926979,0.239784322496819,2.07808008252994e-34,2.54016655127518e-33,"up"
"EPB41L4B",184.383081514969,-3.4928845481486,0.262855782873312,3.61816662165064e-65,1.49119695489835e-63,"down"
"EPCAM",4752.18580971129,-2.68501000976986,0.16615818870077,2.06533603646292e-59,6.67037655271505e-58,"down"
"EPHA3",352.11048509363,2.12526582785141,0.211607723906767,1.68838095277181e-24,1.29498151733348e-23,"up"
"EPHA5",1.15714295945786,-2.97166762497739,0.455041083690196,6.55237783173297e-12,2.46412581055772e-11,"down"
"EPHX2",4682.97050883906,-2.09549786560379,0.135944635932606,3.21703864788493e-54,8.6603424225027e-53,"down"
"EPN3",120.08493240546,-5.48667117875636,0.29945888715689,4.89264942632894e-76,2.85539434941092e-74,"down"
"EPO",247.581575791554,4.36803303274771,0.468969869615151,3.9017818824326e-22,2.68014433375592e-21,"up"
"EPS8L3",180.998947867655,5.9567020691484,0.502894397716963,5.66036755104381e-34,6.78370143044808e-33,"up"
"EPYC",2.25503952088521,2.72721283230794,0.561698987649936,1.43795161528418e-07,3.90667848716689e-07,"up"
"ERBB4",364.879150466471,-4.10034655239317,0.337098773605707,9.5214207046775e-35,1.18122430756058e-33,"down"
"ERICH4",199.623789532637,-5.1313591525066,0.251672670818519,6.8953763004399e-93,6.71823148669638e-91,"down"
"ERN2",2.03035289359892,2.21544659852405,0.739361060807402,0.000271846718836915,0.000535234860474879,"up"
"ERP27",500.201401397038,-3.616145947879,0.134149151187224,6.02564437759245e-161,2.86353377503302e-158,"down"
"ERVFRD-1",14.997411576812,2.01636028177046,0.190365894889131,7.52914753883388e-30,7.37273883891025e-29,"up"
"ERVMER34-1",70.6126972233931,-4.81509685399479,0.248259838093114,9.55330126683225e-85,7.34185390427247e-83,"down"
"ESCO2",32.2212038711453,2.23073886805705,0.172772603980011,7.86653016665501e-39,1.17423090679954e-37,"up"
"ESM1",7496.81722269517,3.218823228405,0.178911210518314,2.3451112284104e-73,1.2670129945421e-71,"up"
"ESRP1",191.242578618993,-3.98285348109655,0.422753450850876,2.50704405783803e-26,2.102990919698e-25,"down"
"ESRRB",211.450701150175,-5.6644165302775,0.208427703207021,1.56980383010569e-163,7.94661999735674e-161,"down"
"ESRRG",800.309378103374,-3.1649941770774,0.212386455955756,6.27082016446132e-51,1.50693826986219e-49,"down"
"ETNK2",3042.62926855506,-2.7823205221962,0.176016649825936,5.66271482794006e-57,1.66073019500519e-55,"down"
"ETNPPL",152.274517450698,-3.98344086979847,0.426826311275185,1.97707671666252e-21,1.30604846593485e-20,"down"
"ETV4",44.2098297295476,-2.09814619551571,0.240848774744268,6.52906912037469e-19,3.75954261961041e-18,"down"
"ETV7",218.503232481802,3.10068604057895,0.179355239389473,3.84681142813348e-68,1.79512727285604e-66,"up"
"EVA1C",715.574319471706,2.01474283034056,0.146105872302754,6.32982874633809e-44,1.16703398406357e-42,"up"
"EXO1",38.7645708531712,2.08818495558281,0.160786797547326,2.58189074450491e-39,3.95019105627735e-38,"up"
"F10-AS1",2.30453334036164,-3.24391129600386,0.344115305203015,5.51388401330102e-24,4.1298264115062e-23,"down"
"F11",462.460006196507,-3.94277306394237,0.314307307922532,8.29456151496336e-37,1.12491065484821e-35,"down"
"F11-AS1",7.63890517741095,-3.2704517114021,0.348361016389656,1.20520194295687e-21,8.07606689027158e-21,"down"
"F2",61.345949533307,3.24682254596593,0.478824842181217,6.03304898893736e-13,2.42886546950891e-12,"up"
"F2RL3",818.323096695254,3.21699817560383,0.251791953271136,1.18645246638641e-38,1.75748932139148e-37,"up"
"FABP1",3885.43390403518,-7.04869047446986,0.333412153812129,1.12698841303746e-99,1.31874634100454e-97,"down"
"FABP2",5.95482272460294,-2.82709721407534,0.471146750744414,3.63327880984316e-10,1.20863614808583e-09,"down"
"FABP5",667.20075512671,2.66242962182133,0.203613461498379,5.52185038784954e-40,8.62386372444429e-39,"up"
"FABP6",739.645212735458,7.45517293410206,0.242933492000847,4.15142397612972e-209,3.71807918108295e-206,"up"
"FABP7",7640.53580496999,9.22216172709836,0.41270776641657,1.25175957708845e-112,1.99647078849875e-110,"up"
"FAM111B",98.7542761154627,3.21313919298453,0.176474821208258,8.2427248208078e-75,4.62506241391158e-73,"up"
"FAM151A",4597.95505296086,-6.39701477847281,0.291573531092815,3.16760095840384e-107,4.44341903116818e-105,"down"
"FAM153A",248.761075468736,3.14819854345162,0.274680515903628,1.15171214807182e-31,1.23474995764275e-30,"up"
"FAM153CP",282.160740605053,5.14755759126867,0.313510848405977,3.77017191348888e-62,1.3674801117991e-60,"up"
"FAM163A",28.5748356288374,3.89605390067957,0.227299044122283,6.86067931117249e-67,3.06636810825264e-65,"up"
"FAM167A",244.940387653147,-2.77588620377267,0.279363202970457,5.96158067463297e-24,4.45368519696835e-23,"down"
"FAM167A-AS1",3.49456523038145,-4.60815465133365,0.317248785930098,2.04897473537341e-54,5.56088877481412e-53,"down"
"FAM169A",216.855836462636,-2.09876436254509,0.128327676734632,1.04928070834751e-60,3.59316920214414e-59,"down"
"FAM193B",2212.95330185042,2.07839800124406,0.21399302360361,5.06803027866184e-23,3.64466192306731e-22,"up"
"FAM217A",8.87080975422079,-3.17086309903403,0.240054542412878,1.49031385571359e-40,2.37045412869854e-39,"down"
"FAM222A",114.032781096429,-2.48892861241354,0.206632872366973,4.3158492535006e-34,5.20449848353263e-33,"down"
"FAM245A",62.7743775387898,-6.39709885473008,0.328581289404151,3.01186196299583e-84,2.27708498929613e-82,"down"
"FAM3B",232.989167540995,-5.05488333571812,0.222038054803904,2.37612660749571e-115,4.25619109093425e-113,"down"
"FAM3D-AS1",16.2154319089338,-3.91345982160219,0.279571353686396,4.06933010599577e-45,7.79904698339239e-44,"down"
"FAM78A",311.282879127323,2.2902502657031,0.142455415314145,5.80766489214377e-59,1.83496994136309e-57,"up"
"FAM81A",193.84624308835,-2.26554363891211,0.150825707612015,1.17319469422905e-51,2.86663291183816e-50,"down"
"FAM83B",27.9878005237954,-3.98156076505802,0.45461162468919,4.63765105090985e-19,2.69711144783933e-18,"down"
"FAM83C",1.98999642088448,-3.05422892023791,0.398949361384846,2.00526026780546e-17,1.055242725336e-16,"down"
"FAM86GP",10.8810555300477,2.17288662942119,0.255303999629822,3.1303168832706e-18,1.72200706222157e-17,"up"
"FAM9A",1.2710660876373,8.46611160217958,2.76516353945996,2.25062141999744e-05,5.00697147091433e-05,"up"
"FAM9B",3.21414909000061,3.75144544987951,0.415414803872417,8.52171470533857e-08,2.35700972358373e-07,"up"
"FAM9C",6.04953116391908,2.84542029269163,0.27628646575787,1.58379566790463e-25,1.27967612501136e-24,"up"
"FASLG",48.0026910403989,2.99934616656267,0.219160438748346,1.37111883173113e-43,2.50022498948246e-42,"up"
"FATE1",59.183568999299,3.71409532734122,0.218469461875333,2.6313801775354e-66,1.1474591538219e-64,"up"
"FBLN7",162.851123747603,2.32933933569352,0.218511779151984,2.0393738067335e-27,1.79813928298358e-26,"up"
"FBN3",25.0604628218065,-5.28578219922861,0.358522306569664,7.03082504758538e-50,1.62581720017948e-48,"down"
"FBP1",6406.26033726281,-3.51609753512757,0.191794553557022,8.70121313136956e-76,5.02770344856257e-74,"down"
"FBP2",2.1007875104879,-2.98814500829633,0.288697103725961,1.40053009871751e-25,1.1343563088256e-24,"down"
"FBXL16",1086.32464546898,2.95623575525603,0.223499965259125,4.72407749031117e-41,7.6926481426144e-40,"up"
"FBXL8",205.202736708335,2.01949332911066,0.146223441882404,4.36492420648983e-44,8.08604813622292e-43,"up"
"FBXO2",259.426119220777,-2.26895223711604,0.230505930691712,1.7404692680454e-23,1.27208309402716e-22,"down"
"FBXO39",3.08904488956087,2.15766422075989,0.338904376095442,3.79456609175347e-11,1.3535579965161e-10,"up"
"FBXO40",4.44315095198108,-2.55603586432337,0.32292701633169,3.53354477350043e-16,1.71994405509471e-15,"down"
"FBXO41",156.65530184722,2.28757099247967,0.244491821345627,9.26595367961639e-22,6.24145205043527e-21,"up"
"FCAMR",1622.44953772541,-3.08677949271793,0.306102883583863,1.25694923916168e-24,9.71756971551091e-24,"down"
"FCER1G",1355.85333804391,2.19694134507282,0.143317832487717,6.80414005148434e-54,1.80662719770655e-52,"up"
"FCGR1A",489.364624497546,2.70277386698151,0.180557027513265,1.14651962699136e-51,2.80439664223958e-50,"up"
"FCGR3A",3932.98777602404,3.35910057162424,0.174779493247362,1.26608040573113e-82,9.09936676785649e-81,"up"
"FCHO1",103.850870517556,2.46318134243728,0.219122031960156,3.15101186233942e-30,3.14641776271165e-29,"up"
"FCRL6",69.9963941968678,2.23947596413222,0.165691054813716,1.75496300729407e-42,3.06112873317226e-41,"up"
"FER1L4",848.164070430228,4.53356727193144,0.280730087004516,3.69490772231509e-60,1.22389219376713e-58,"up"
"FER1L6",65.1692307866505,-6.00959336754311,0.278596299470918,7.5954298743221e-103,9.66487322696527e-101,"down"
"FERMT1",169.209274369987,-2.74381444762869,0.259220754718925,7.23592827201312e-27,6.22905085922727e-26,"down"
"FETUB",7.62294299034445,-2.64916509637378,0.348853317017597,1.8762422903997e-29,1.81211853895676e-28,"down"
"FEZF1-AS1",1.79343574027538,2.22523962417078,0.567767653788279,0.000830531737865285,0.00154606779502207,"up"
"FFAR3",4.05381428072225,2.74055059215602,0.357495388810859,5.57228082437055e-11,1.95887879342229e-10,"up"
"FFAR4",45.2712977002898,3.44935077704768,0.264389099786823,9.01701913937023e-40,1.39515154604236e-38,"up"
"FGA",412.378739906863,3.86919864728467,0.453450264752342,1.23387793324291e-09,3.95540770284891e-09,"up"
"FGB",1573.24056310101,2.29902780463896,0.508863565711881,1.599690384181e-07,4.32892391470527e-07,"up"
"FGF1",2427.57356728736,-5.34776701545717,0.171232998280374,8.10263745636602e-215,8.203391991693e-212,"down"
"FGF10",4.33872746175852,-3.41933298888348,0.421769411357576,1.03385352536e-16,5.1895480042106e-16,"down"
"FGF11",1042.68698075789,3.34962311889481,0.228232735848369,6.96932743362662e-50,1.61319839581938e-48,"up"
"FGF12-AS2",0.67054989138206,3.27950234758046,0.80678852596503,1.26878994296679e-05,2.88779616967302e-05,"up"
"FGF20",9.84529235223585,2.5816097878156,0.257837685492247,1.35512006135997e-24,1.04453246437697e-23,"up"
"FGF22",0.559334649022748,-2.73758453686601,0.491893445276536,1.59352719308117e-08,4.68166467550949e-08,"down"
"FGF8",1.10286132616555,-2.70884230620326,0.47726565981276,1.26922579474583e-09,4.0653633915339e-09,"down"
"FGF9",307.989742344328,-6.3252233016911,0.30333743613948,3.24046538741586e-114,5.63115500084819e-112,"down"
"FGFBP1",5.60130631773455,-4.52953207075399,0.3938554753757,9.91555492181363e-32,1.06697602545911e-30,"down"
"FGFBP2",73.8954264256975,2.23611878472186,0.20071348820207,1.07839546688648e-29,1.05113088496939e-28,"up"
"FGG",910.728260303988,6.11703484479361,0.528951169105586,4.42992905813651e-23,3.19564213283045e-22,"up"
"FHL1",8262.56542475215,2.48933254573856,0.210663808752614,1.84006946458493e-32,2.05308373513774e-31,"up"
"FIBCD1",65.4805601629968,6.43243036381665,0.502441020787606,5.12349597015649e-35,6.42119091286673e-34,"up"
"FIGLA",0.901947351577379,2.02537957617835,0.648311878686515,0.000273467336394149,0.000538198140236152,"up"
"FIRRE",7.35068477557973,3.69534672812889,0.301095578848242,1.7441710067883e-15,8.15885216232872e-15,"up"
"FKBP10",4502.4826479218,3.63237576877151,0.179591748512462,5.79155838733015e-92,5.54988595092057e-90,"up"
"FLRT1",28.6030168135929,-3.69390441767974,0.241783767712697,1.39151859587314e-53,3.65104893384372e-52,"down"
"FMN2",54.2743280108536,-4.73474204767297,0.342971397116644,1.38488482745792e-44,2.61332480487723e-43,"down"
"FMNL1",604.385679940062,2.12578052504555,0.158346013621286,7.98422090759353e-42,1.34725049314654e-40,"up"
"FMO1",5978.93157860969,-2.242140827331,0.235998488679859,4.78348277914784e-22,3.26555790076917e-21,"down"
"FMO4",1309.82532341968,-2.39478432625059,0.158418144088878,2.88301037640204e-52,7.16475769742774e-51,"down"
"FMO5",878.792481834656,-2.93049875886835,0.194670413930222,6.46674984700418e-52,1.59517729806504e-50,"down"
"FMR1NB",1.1995748754525,2.39124013585914,0.550872334938182,0.000393101026440065,0.000760341432152451,"up"
"FN1",17980.4255242969,3.14521544927793,0.226190699968066,1.09645290433021e-44,2.07072200569613e-43,"up"
"FNDC5",46.7151673261289,-2.32422322806631,0.171923969810627,1.74197449340288e-42,3.04303211203148e-41,"down"
"FOLH1B",351.094850965092,-3.07641360358136,0.189499769916937,5.94253761491346e-60,1.95725503395863e-58,"down"
"FOLR3",90.7452686035436,-5.07533715743629,0.241846570427892,1.40937961491091e-98,1.57027816807729e-96,"down"
"FOXA2",21.8558285001486,3.54308919564972,0.54827211505141,5.38713751597122e-12,2.03975421458383e-11,"up"
"FOXA3",17.3824665516903,-2.58879073357573,0.374436095453882,9.56397898160772e-13,3.80500281164731e-12,"down"
"FOXD3",0.49032625069265,-2.74412434401689,0.632641691721429,2.86151159734587e-05,6.29055498181385e-05,"down"
"FOXI1",290.557372867702,-7.18512513423025,0.468347217126217,1.39284049074435e-53,3.65104893384372e-52,"down"
"FOXI2",47.7912634943212,-3.88058793041027,0.292377420485547,7.01560686534985e-41,1.13527047579247e-39,"down"
"FOXJ1",31.1555869841358,-2.12454005160559,0.350615247209508,3.35897375548508e-10,1.12139158236882e-09,"down"
"FOXL1",113.476880485503,2.06318754735317,0.196995642739235,1.66360121862533e-26,1.41021543417944e-25,"up"
"FOXL2",0.665011264914879,4.65291072890945,1.42450648322841,0.00114311382894469,0.00209495896590635,"up"
"FOXN4",6.81713115661394,-3.08914947052016,0.305140834309467,2.49902945849107e-25,1.99699382190882e-24,"down"
"FOXS1",259.110188373527,2.4156309623059,0.226170338946566,1.32088350236323e-27,1.17621771457094e-26,"up"
"FPR3",703.31504330185,2.18245564669023,0.186396467430884,1.71472965348982e-32,1.91506929070331e-31,"up"
