"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SAA1",1769.86126451902,4.57405843892187,0.382206091508001,11.967518416242,5.25777376186622e-33,3.93927096622514e-32,"up"
"CORO2B",412.539488387209,-2.02148285586126,0.168917110944959,-11.9673065952445,5.27121089801484e-33,3.94842845814665e-32,"down"
"AGAP11",11.956024732573,2.67034170250069,0.223216335620181,11.963020963862,5.55052061474027e-33,4.15573179789478e-32,"up"
"AC084876.1",8.30730010534587,2.6887858303283,0.224772047423796,11.9622785001319,5.6003818781595e-33,4.1920979617105e-32,"up"
"FIRRE",67.9312254701562,2.5790841516263,0.215610726424385,11.9617618028423,5.63534371725304e-33,4.21729716630247e-32,"up"
"ANK2",5996.1815263157,-2.15280922713603,0.17999905917308,-11.9601137751835,5.74831070263706e-33,4.30084770154265e-32,"down"
"AC011462.4",38.1136131998293,2.06557980475033,0.172755617674526,11.956657806879,5.99256129100351e-33,4.48256270154701e-32,"up"
"NCAPD2P1",1.90156326675165,-3.34054038134395,0.279402086005276,-11.9560323586162,6.03785365690757e-33,4.51540337088586e-32,"down"
"ADAMTS19",12.246443153272,-4.73485132518587,0.396022722937302,-11.9560092160052,6.03953605541074e-33,4.51562276047258e-32,"down"
"TTPA",19.538354710523,-3.4226728366564,0.286390204282603,-11.9510820742981,6.40853453889327e-33,4.78051971833138e-32,"down"
"TRBV5-6",14.3497239898082,2.81293573302483,0.235385721741284,11.950324396127,6.46723042497233e-33,4.82209160287673e-32,"up"
"GOLGA8M",44.4425906134478,2.1811166475627,0.182595353609618,11.9450829632053,6.88815862750974e-33,5.12888568075388e-32,"up"
"ZAN",14.5223812127602,4.98821045776879,0.417616030951305,11.9444898856156,6.93746865137941e-33,5.16441878607037e-32,"up"
"KLRC1",33.2021381971363,2.00841320964879,0.16814822874107,11.9443019096058,6.95317051352658e-33,5.17492262418122e-32,"up"
"AL021978.1",15.789217910799,2.43907257022833,0.204206923344611,11.9441228058279,6.96816410097022e-33,5.18489463855438e-32,"up"
"CRP",91.0008846555644,4.48113487069906,0.375182728962188,11.9438730111446,6.98912917895167e-33,5.19930435877665e-32,"up"
"KCNV2",7.70914806474142,2.22380625797043,0.186194130164573,11.943482085095,7.02206510578893e-33,5.22261071892227e-32,"up"
"AC103563.7",32.4787539908848,-3.05213935992893,0.255598748693435,-11.9411357666295,7.22300894255057e-33,5.37083251860422e-32,"down"
"C19orf84",12.1015215702808,2.06480777963869,0.172952762750476,11.9385648821213,7.4497464112532e-33,5.53562985333555e-32,"up"
"FOXN1",8.87233824050058,-2.70026215358025,0.226256801612913,-11.9345015678244,7.82260539880838e-33,5.81003150353808e-32,"down"
"AC051619.1",3.3625841234668,3.96546122779949,0.332295153249437,11.9335512089845,7.91245287100064e-33,5.87542097723527e-32,"up"
"AC012645.4",10.0336776506033,2.67326766344974,0.224053606993727,11.9313752602277,8.12204637616803e-33,6.02692548830966e-32,"up"
"TRBV2",21.2477180056159,2.46221191392897,0.206400149334161,11.9293126573405,8.32580926425552e-33,6.17671687292749e-32,"up"
"SIRPD",4.16017881349316,3.28332089648508,0.275306919127132,11.9260384261135,8.65974247544726e-33,6.42005856634698e-32,"up"
"PHYHD1",549.735813442489,-2.28002078048446,0.191295484855161,-11.9188426334828,9.44109280763453e-33,6.99135503606813e-32,"down"
"AL162586.2",19.5543379422144,2.1821341272694,0.183147693865345,11.9146142723138,9.93247771049690e-33,7.34854159969375e-32,"up"
"AMH",47.5306319123076,2.81264500636721,0.236088036419973,11.913543138475,1.00609361603748e-32,7.43681158794054e-32,"up"
"TRAV12-1",22.2404471845488,2.73047996491028,0.22945552941342,11.8998220347554,1.18599801483714e-32,8.74872009628788e-32,"up"
"AC122719.1",9.14714391488359,4.12610942761012,0.346769689129811,11.8987026748625,1.20201218021161e-32,8.86483982906063e-32,"up"
"AC073850.1",7.78115787391134,3.30871910568204,0.278145598745035,11.8956371073662,1.24697759580616e-32,9.1881220902227e-32,"up"
"G6PC",1289.08074884766,-3.55980111434213,0.299325820646244,-11.8927298241646,1.29116324124755e-32,9.50723121397885e-32,"down"
"SIRLNT",25.0861597410515,-5.63645344139621,0.474215029108487,-11.8858599905461,1.40184740769427e-32,1.03035625993066e-31,"down"
"TRAV12-2",30.4755342915709,2.58215819420456,0.217332812618093,11.8811244519347,1.48358094591982e-32,1.08919902824994e-31,"up"
"NPIPB13",10.4621535282939,2.73997881217496,0.230700872275581,11.8767596548224,1.56309886509287e-32,1.14576732819175e-31,"up"
"FER1L6",78.9708417055109,-3.36065212335534,0.283071032551803,-11.8721159599414,1.65234794849209e-32,1.20982386165606e-31,"down"
"TRAV27",16.562736276238,3.29421256971629,0.277515290189268,11.8703822318028,1.68695113186714e-32,1.23432577866012e-31,"up"
"TPT1P5",23.2405661215924,2.69513626983113,0.227049711264267,11.8702475102213,1.68966995515438e-32,1.23603691656422e-31,"up"
"AC004593.2",1.65107198525803,-2.50516654391433,0.211101309133506,-11.8671293617132,1.75382771760776e-32,1.28152810230862e-31,"down"
"SPEM2",2.71265072512279,3.62470563547043,0.30561380511898,11.8604119799473,1.90037755405619e-32,1.38785980803822e-31,"up"
"AC099786.1",6.45007948434421,5.26532729094794,0.444043840156725,11.8576744338792,1.96353206365332e-32,1.43282747154446e-31,"up"
"AC104237.3",23.4150320687468,-4.54858054989924,0.383717873960425,-11.8539709994546,2.05229825459154e-32,1.49625844266689e-31,"down"
"SLC30A2",366.461805324074,-3.40231196105953,0.28706192165632,-11.8521883412071,2.09643562856934e-32,1.52775220464382e-31,"down"
"AC006148.1",8.39773372784833,3.58934481905311,0.302854702469446,11.8517057512595,2.10854549620653e-32,1.53588853990989e-31,"up"
"CHRND",8.37809909983547,3.47610271962753,0.293376145860747,11.8486208530311,2.18761446010868e-32,1.59312631011813e-31,"up"
"AL138930.1",2.81337995598016,3.30114932958234,0.278715717852605,11.8441448333679,2.30760211789761e-32,1.67862692438428e-31,"up"
"SMC1B",18.6093599247249,2.16983122394885,0.1832312353048,11.8420378509123,2.36632373488709e-32,1.72018824457612e-31,"up"
"TRAV2",12.5054361727971,2.74715271716826,0.232071858001078,11.8375090406503,2.49761158057371e-32,1.81400480055565e-31,"up"
"SNORD14A",17.4017609410009,2.13917621173862,0.180718122806545,11.8370873851349,2.51019715851565e-32,1.82273842810331e-31,"up"
"MT3",908.157324852874,3.49633696156953,0.295466303407842,11.8332849507492,2.62657487504483e-32,1.9055416784832e-31,"up"
"RNF157-AS1",57.6694545445678,-2.17946360358949,0.184214404220281,-11.8311247853524,2.69505937355913e-32,1.95478994143315e-31,"down"
"IL2RA",253.802913234822,2.2595565057476,0.190998496008668,11.8302319283449,2.72388117832261e-32,1.97481385428389e-31,"up"
"ARMC12",27.9962717122226,2.05995858989486,0.17413336026116,11.829775677707,2.73872709509399e-32,1.98513442886088e-31,"up"
"FBXO2",436.747795804834,-2.50355614728287,0.211662764316317,-11.8280423832198,2.79586275927861e-32,2.02609679985261e-31,"down"
"AC234775.3",10.7023548306515,2.01725710367036,0.170621372145539,11.8230036384284,2.96876705869704e-32,2.14852289205659e-31,"up"
"S100A14",301.588144589865,-2.15939964391154,0.18270794210069,-11.8188603028625,3.11886915227044e-32,2.25614858191277e-31,"down"
"NAP1L2",351.796492876334,-2.26418581431206,0.191654294779087,-11.813905954583,3.30827345648828e-32,2.39103294346326e-31,"down"
"AP006545.1",6.79818529228478,2.17072330452622,0.18375378326271,11.8132169361801,3.33550374912136e-32,2.40964203067081e-31,"up"
"LINC02814",7.30055534326664,-2.87989260178418,0.243893338807932,-11.8080002342832,3.54902075012093e-32,2.56161446637836e-31,"down"
"VNN3",23.1040595889852,2.58307820539156,0.218798306637252,11.8057504424569,3.6452415812675e-32,2.62989699435031e-31,"up"
"FLT3LG",14.1636976802366,2.11352715548218,0.179051274473411,11.8040330162299,3.72043329584926e-32,2.68354927922706e-31,"up"
"MIR23C",4.7444890306415,4.65176568050121,0.394128246802516,11.8026701162377,3.78119762997665e-32,2.72616885679554e-31,"up"
"U52111.1",9.38053722091008,2.27139980813462,0.192451566902812,11.8024490249106,3.79114736856446e-32,2.73273635930514e-31,"up"
"IL9R",12.88559415819,2.14959934213233,0.182178189885531,11.7994329808798,3.92950277717931e-32,2.82932903174579e-31,"up"
"CLEC19A",5.89838653929408,2.7446087941718,0.232616423073981,11.798860793672,3.95631105785677e-32,2.84800080114849e-31,"up"
"AL162741.1",18.8973170314425,2.27497946990161,0.192887152622381,11.7943545693547,4.17388347388524e-32,2.99997297927338e-31,"up"
"AC147055.1",7.21368223281912,-3.85777785862979,0.327134227945242,-11.7926451257052,4.25949304387881e-32,3.06015158814268e-31,"down"
"MUC12-AS1",9.25218943620045,2.97999355266856,0.252739930441553,11.790750861814,4.35639617091509e-32,3.12631530066841e-31,"up"
"LINC02515",5.04691999804717,4.62088663774177,0.391916222139754,11.7904959700648,4.36960143298685e-32,3.13440805350771e-31,"up"
"SORCS3",983.590484774647,3.71228151430533,0.314896240737644,11.788903880241,4.45298752581661e-32,3.19281366291954e-31,"up"
"AC093725.2",2.47347595286733,-3.53966042910442,0.300284092541466,-11.787705433033,4.51679710138152e-32,3.23785131132992e-31,"down"
"PROX1-AS1",19.166199347052,-3.92656739448571,0.333292452906847,-11.7811470384034,4.88240948232992e-32,3.49685503108754e-31,"down"
"PLAAT2",78.9711128707848,-2.04570547362193,0.173719265452849,-11.7759274901906,5.19426149997732e-32,3.7169325798539e-31,"down"
"CREB3L3",1174.13279130404,2.95669651280744,0.251192046890918,11.7706613302586,5.52893700667938e-32,3.95294068946866e-31,"up"
"AL158151.4",8.29977111719932,3.08512773016847,0.262115377383712,11.7701134552367,5.56496209435069e-32,3.97694774071767e-31,"up"
"WNT7B",202.537862450509,-3.83958063394483,0.326241488220906,-11.7691365830975,5.62977475982492e-32,4.02061396456828e-31,"down"
"DOC2GP",30.3100351311708,2.14011756207568,0.181950144265752,11.7621097290798,6.11860209113429e-32,4.36780051340985e-31,"up"
"AC068473.4",2.16076047926162,-3.17741267624692,0.270161358195514,-11.7611663543217,6.18735921417298e-32,4.41397543764647e-31,"down"
"AL589787.2",126.100015291583,6.72365980074145,0.57186772543511,11.757368883907,6.47198116306453e-32,4.60993943098301e-31,"up"
"BX293995.1",2.58447497310586,3.84322424978371,0.326956335917018,11.7545489338953,6.69171375322206e-32,4.76436536144319e-31,"up"
"PAX6",18.6482332857086,3.57323717912193,0.304091390707597,11.750537135587,7.01713786187145e-32,4.99278036225824e-31,"up"
"LINC00565",18.9288532953527,2.19238347444858,0.186615302306612,11.7481441626178,7.21867990102878e-32,5.13056547666254e-31,"up"
"HOXB-AS3",155.889372596101,-2.47862295137278,0.211001305509244,-11.7469555242358,7.32091596191945e-32,5.19981771916189e-31,"down"
"TRAV29DV5",21.0906463925536,2.41313541709484,0.205432135495772,11.7466306392191,7.34910898162522e-32,5.21870213813138e-31,"up"
"KRT32",7.36963826779999,3.78236561086175,0.32211575558833,11.7422558358048,7.7394141526723e-32,5.48866960491326e-31,"up"
"FSTL4",117.769684553791,-2.55864997529051,0.21795602730875,-11.7392944204567,8.01523419591535e-32,5.68179782980838e-31,"down"
"CBLN2",39.1570651579889,-3.12879985642267,0.266644918906661,-11.73395641384,8.53728148362178e-32,6.04922588820968e-31,"down"
"AL670729.3",295.583756521682,2.09792565288989,0.178819279034212,11.7320999403454,8.72664241121937e-32,6.17801433245493e-31,"up"
"AC079793.1",9.38731139626964,2.56300298380044,0.218467321565197,11.7317453495468,8.76328228266439e-32,6.20125258439566e-31,"up"
"TRAV8-6",21.6946393007141,2.33584548423324,0.199109776056379,11.7314454895064,8.79438599395212e-32,6.22190847176038e-31,"up"
"AC108156.1",2.58730425522177,-2.9731430126358,0.253532596026256,-11.7268669166623,9.2831528693112e-32,6.56484700083615e-31,"down"
"AL589182.2",5.38018281691389,3.48409303400726,0.297232676705058,11.7217698694162,9.85904469796326e-32,6.95999313976303e-31,"up"
"AL031708.1",11.9742027102527,2.13672454637057,0.182289640765096,11.7215906367604,9.8799283627385e-32,6.9732216922333e-31,"up"
"ARC",224.608914838619,-2.11630414856953,0.180565491123564,-11.720424181835,1.00169174381907e-31,7.06837354022448e-31,"down"
"C4orf50",26.3834858612373,2.28545754679482,0.195005414446933,11.719969690466,1.00708022325682e-31,7.10485481290274e-31,"up"
"CAPSL",9.64353020514661,-2.86116087790688,0.244156559630786,-11.7185501066755,1.02409692668993e-31,7.22333846599323e-31,"down"
"LAD1",779.848697871224,-2.66929363761495,0.227791076019678,-11.7181659802351,1.02875036441529e-31,7.25458689734854e-31,"down"
"AL360182.2",2.25686219676185,3.53559791249037,0.301732649229565,11.7176511110682,1.03502060822002e-31,7.29722076612985e-31,"up"
"AL356652.1",3.60818776903986,3.6517183238291,0.311797340376309,11.7118328187849,1.10856990084029e-31,7.80560946641042e-31,"up"
"RNY4P10",11.5080280224145,2.055576193997,0.175514122603467,11.711742414262,1.10975272035615e-31,7.81224581768257e-31,"up"
"SLC6A1-AS1",9.57008780447719,2.58632842183206,0.220847006914834,11.7109507525698,1.12016420565579e-31,7.88383160027368e-31,"up"
"AC106772.2",30.4975995589325,-5.12505521280013,0.43765122852014,-11.7103640497705,1.1279427032416e-31,7.93342478141088e-31,"down"
"MIR647",28.7377948346183,2.17130445055984,0.185461687852123,11.7075633016514,1.16582039762459e-31,8.19097802169389e-31,"up"
"AC104564.3",18.2014610478805,2.04235104588419,0.174539519208153,11.7013674332889,1.25416030481388e-31,8.80403743234602e-31,"up"
"AL158214.2",14.5359954594503,2.09147802740437,0.178851992320934,11.6939039943787,1.36943724590485e-31,9.60289806452132e-31,"up"
"AC107220.1",1.94931212547503,-5.99264489002101,0.512796459351181,-11.6862056684308,1.49936692921799e-31,1.04981519495903e-30,"down"
"AC009090.5",6.1339648224162,2.75388217995914,0.235714078556694,11.6831467887769,1.55432765248128e-31,1.08782858244379e-30,"up"
"C3orf85",87.7882839386663,-3.45193795777565,0.295592310297241,-11.6780370717508,1.65063301184155e-31,1.15431066682978e-30,"down"
"AL162718.1",2.05586067562009,3.45526703094616,0.295880749865381,11.6779041303573,1.65321613980086e-31,1.15579362341475e-30,"up"
"LY6E-DT",187.882057138838,2.16781740229649,0.185635764879683,11.6778003619159,1.65523520910108e-31,1.15695638384577e-30,"up"
"TARID",12.8213085561066,-2.13860703737329,0.1831442442127,-11.6771730750629,1.66749284862251e-31,1.16527353860424e-30,"down"
"FAM72C",6.77320432157576,2.40678071336556,0.206233438027287,11.6701769431158,1.81046297519832e-31,1.26328269716081e-30,"up"
"AC138207.1",4.49762366159303,2.7827272683603,0.238462612588217,11.6694488840713,1.82602307087717e-31,1.27359330639661e-30,"up"
"UBE2Q1-AS1",8.03889681541356,2.23901282013396,0.191879926721575,11.6688225724771,1.83951480404113e-31,1.28272815882825e-30,"up"
"AC005532.2",8.02403746739583,2.999508884197,0.257085150176588,11.6673751172974,1.87107510294274e-31,1.30333791561101e-30,"up"
"AL135785.1",4.04991621748412,-3.31584033179338,0.284268622611148,-11.6644612456195,1.93624863815436e-31,1.34815821327394e-30,"down"
"AL160269.1",12.093877228484,2.53979263556825,0.217764851814489,11.6630053675139,1.96965112523813e-31,1.37082826868693e-30,"up"
"IL17REL",8.87317187286718,2.73408539945918,0.234476939992775,11.660359434678,2.03182851213025e-31,1.41319454644507e-30,"up"
"NR2E1",103.64441660324,3.88704263779856,0.333375393474071,11.6596566929913,2.04866737336408e-31,1.42460166076348e-30,"up"
"AC133637.1",3.72833122783317,4.46401962056309,0.383007939277937,11.655162107028,2.15969029320505e-31,1.50052087501182e-30,"up"
"PRG2",2.97027238629226,3.64522517976675,0.312806803907304,11.6532797056645,2.20794446331986e-31,1.53306421525129e-30,"up"
"AC006435.2",55.0492505380746,2.15262964373899,0.18480212331069,11.648294971806,2.34095697980269e-31,1.62403266018791e-30,"up"
"GPR12",1.85843379460333,-3.62537321655421,0.311431124695471,-11.6410112190913,2.54974456614284e-31,1.76624006180987e-30,"down"
"MTND4P9",8.1172124744102,2.16447895826249,0.185978660739711,11.6383188783783,2.63151345935295e-31,1.8205548212408e-30,"up"
"AL365229.1",5.24824089884989,4.43935761898743,0.381526268798872,11.6357849564684,2.7108470867642e-31,1.87464216004291e-30,"up"
"LINC02417",8.9686158851665,-3.62267087826721,0.311364828017009,-11.6348108466166,2.74197304113461e-31,1.89576353879721e-30,"down"
"AL033543.1",9.01528749417797,2.89587320208721,0.248958661528076,11.6319439713915,2.83565262044753e-31,1.96011548029192e-30,"up"
"ALK",22.8017013944573,2.251547838537,0.193604875858325,11.6296029661186,2.91449982746437e-31,2.01376142170115e-30,"up"
"DOK7",84.0511455554425,-2.41936681875295,0.208146635140509,-11.6233770347513,3.13494552814107e-31,2.16377800794773e-30,"down"
"MAB21L4",164.440678950026,-3.83110547001993,0.32979369510065,-11.6166728683237,3.39085832834478e-31,2.3394187902411e-30,"down"
"MYMK",5.80579733889433,-3.25176140323943,0.279949080666554,-11.6155459253413,3.43586737468369e-31,2.36946568696631e-30,"down"
"SLC12A5-AS1",4.1534472739228,3.38003135511941,0.291059350223185,11.6128595509047,3.5455648836937e-31,2.44356092440107e-30,"up"
"AC244157.2",7.32835266156756,4.32258191236982,0.372280037103558,11.6111031523493,3.61915963544574e-31,2.49269619891325e-30,"up"
"AC012645.3",4.98576750682753,3.30754432584409,0.285056871608317,11.6031032936783,3.97401289517022e-31,2.73362643269337e-30,"up"
"AC132153.1",17.9538506500054,2.4265740699779,0.209230212993873,11.5976274901033,4.2366081317374e-31,2.91056411146769e-30,"up"
"RN7SKP275",10.6955132950371,2.32248051779397,0.200262852227592,11.5971608911,4.25976489018627e-31,2.92585457035845e-30,"up"
"RPL17P15",2.2546040956959,-2.01484175372288,0.173771603572108,-11.5947698720913,4.38041460104981e-31,3.00681795324173e-30,"down"
"TRBV6-1",17.1258657355785,2.46533849644297,0.212674391695292,11.5920796894775,4.52021934482938e-31,3.10016478230081e-30,"up"
"ANKRD2",190.8821089324,-3.21031128487129,0.276966206465823,-11.5909855062676,4.57834152543786e-31,3.13870317693925e-30,"down"
"HLA-DQA2",3035.53204241545,2.56011232739219,0.220889859016481,11.5899948453549,4.63160430432759e-31,3.17454826753923e-30,"up"
"SLC47A1P1",24.4530917749455,2.16503203385749,0.186852959715011,11.5868222647348,4.80635167646005e-31,3.29154595850094e-30,"up"
"TRAV12-3",20.2012073364163,2.55247314096975,0.220347213942252,11.5838684560754,4.97492601139505e-31,3.40412270478723e-30,"up"
"HS3ST6",5.22543185157958,-4.15753260234015,0.358944138578625,-11.5826730554884,5.04480430785594e-31,3.45121092685372e-30,"down"
"AC239801.1",8.18422247295507,-3.6197831177817,0.312582627388505,-11.5802440718586,5.18980825113494e-31,3.54816985144365e-30,"down"
"AC011510.1",5.40521446512188,3.01059550901603,0.260006848113618,11.5789085205189,5.27129227841357e-31,3.6031211244522e-30,"up"
"TRAV26-1",11.6153752348212,2.41879709077577,0.208900994121765,11.5786767839213,5.28555962225931e-31,3.61211389026756e-30,"up"
"MIR320E",5.34107355082174,2.96472447676073,0.2563893798467,11.5633669324891,6.31819258465896e-31,4.30784653386489e-30,"up"
"MAPK4",206.610916264127,-4.08036109773982,0.352930037453036,-11.5613879940236,6.46551779412866e-31,4.40737089472277e-30,"down"
"AL354743.1",3.19750832606339,-2.49279319379339,0.215645980286219,-11.5596552761373,6.59730968501085e-31,4.49626709748465e-30,"down"
"BDNF",193.912535699328,2.1040600521267,0.182047706840465,11.5577399388533,6.74609662400344e-31,4.59547125669809e-30,"up"
"TNXA",47.6293018663819,2.64164462445701,0.228624806468054,11.5544969300002,7.00565185959676e-31,4.76856650551992e-30,"up"
"ABCA8",574.978462350909,-2.01837478609897,0.174724938061089,-11.5517270087301,7.2351763392827e-31,4.92067672832095e-30,"down"
"AL512283.2",12.3615674778956,4.86170871652579,0.42092593631666,11.550033621279,7.37915646268599e-31,5.01754857656262e-30,"up"
"TRBV3-1",20.9097463787777,2.43820758602629,0.211354544369287,11.5361020190139,8.67688170555302e-31,5.88518145975011e-30,"up"
"MT1F",1758.86907257557,-2.16170868363163,0.187394680405487,-11.5355925736745,8.72840473190326e-31,5.9177278608063e-30,"down"
"KRT72",5.44587344494828,3.88311948620624,0.336767821021264,11.5305538231964,9.25464379821812e-31,6.26920640208946e-30,"up"
"AL645939.4",5.98389859677172,3.13587863716719,0.272254149773165,11.5182032662493,1.06815086021061e-30,7.22674637140203e-30,"up"
"HNRNPA1P27",11.4650486215554,2.37748546298877,0.206425995624546,11.5173743296993,1.07847437357615e-30,7.29507353528656e-30,"up"
"AC091849.2",21.9589901717959,2.11976408233222,0.184056531720327,11.516918538665,1.08419289769437e-30,7.33222943855756e-30,"up"
"AC141557.2",8.51547949147963,3.38849054790994,0.294227338178369,11.5165727593122,1.08855124316133e-30,7.36017312061806e-30,"up"
"IL21-AS1",18.7233939991759,4.06037616668792,0.352582409365946,11.5161053382945,1.0944704662264e-30,7.39711858348314e-30,"up"
"CCDC154",46.9745174587446,2.35958818018271,0.204944877790036,11.5132820377199,1.13090898391464e-30,7.64021615920223e-30,"up"
"MUC5B",25.8289608898431,2.83451048695399,0.246306517235616,11.5080612513493,1.20149118144596e-30,8.11368442410194e-30,"up"
"RNF14P4",8.7500275359421,2.32259928094911,0.201887885656222,11.5044014325063,1.25356011931101e-30,8.46179109607176e-30,"up"
"MGAM2",81.4849967375942,2.25552975165171,0.196162740202885,11.49825776964,1.34604985919135e-30,9.07857569967876e-30,"up"
"TRBV6-6",12.7582102311793,2.6607933308174,0.231518931077153,11.4927678632496,1.43441078647711e-30,9.66651332039478e-30,"up"
"TPTEP1",235.462509415697,-2.47796674351622,0.215729203854138,-11.4864686803909,1.54290902468e-30,1.0386918509696e-29,"down"
"AC092325.1",8.56612657851556,-5.01395535185841,0.436524284019769,-11.4860857354532,1.54976154231451e-30,1.04308898507458e-29,"down"
"LIM2",2.85329200423461,3.36172539444351,0.29290755741365,11.4770865734134,1.71978289109015e-30,1.15537139918267e-29,"up"
"AC093063.1",4.14166521695544,4.66337677519013,0.406450284743575,11.4734247956849,1.79415170466403e-30,1.20408913639395e-29,"up"
"TRAV5",10.8644646124361,2.71896398849341,0.237006023277197,11.472130331951,1.82119812190569e-30,1.22173606572497e-29,"up"
"AL512383.1",4.09452348634251,-3.69162672340133,0.321880539404589,-11.4689341897776,1.88972365018274e-30,1.26718288250393e-29,"down"
"AL357514.1",3.06775090751702,4.37071197282902,0.381171002636385,11.4665384895462,1.94276012226178e-30,1.30221007865172e-29,"up"
"AL161669.1",20.4510991279359,2.23395728990523,0.19483372316433,11.4659682811739,1.95559962328662e-30,1.31054603490877e-29,"up"
"AP001893.3",3.65845122826391,3.40631926807532,0.297121399374156,11.4644023461462,1.99129498422972e-30,1.33391734272252e-29,"up"
"CADM3",528.15511268356,3.17227647814562,0.276732439076437,11.463334362725,2.01600975393307e-30,1.35019491327998e-29,"up"
"AP000331.1",8.92217006213596,2.43154698116892,0.21214859481185,11.4615276303169,2.05851539978482e-30,1.37781093538408e-29,"up"
"C3orf52",278.01960443422,-2.00449436784293,0.174929460333461,-11.4588724164691,2.12260182924761e-30,1.41982845405372e-29,"down"
"MIR126",11.5359209252868,2.96424239710531,0.258737443601395,11.4565652185694,2.17989399206872e-30,1.45785175453944e-29,"up"
"CARD17",4.91549711668697,3.14009044191568,0.274205677057594,11.4515880036143,2.30876742763705e-30,1.54181841218268e-29,"up"
"AC109460.3",13.4615411126082,2.19716391820051,0.191886664216529,11.450321090168,2.34276107643925e-30,1.56387720398282e-29,"up"
"AC073130.1",5.71353117372349,2.87305617700357,0.250937669952798,11.4492821167264,2.37100905952375e-30,1.58208402126555e-29,"up"
"AL136171.2",8.5996700335361,2.40259770932141,0.209854113797813,11.4488949768039,2.3816209899422e-30,1.58883884182292e-29,"up"
"OR7E38P",7.80928034291983,2.23613172647623,0.19531868288529,11.4486320173964,2.3888558672561e-30,1.59301159771546e-29,"up"
"EPS8L3",287.784700645487,3.7845734242416,0.330623722293942,11.4467691488783,2.4407379464087e-30,1.62727542862593e-29,"up"
"AC018742.1",80.294826069805,3.374719486712,0.294846522591229,11.4456818315292,2.471535719052e-30,1.6474708773972e-29,"up"
"AC008750.1",2.65973081890678,3.65550523942617,0.319396633142774,11.4450337295576,2.49007606312955e-30,1.65937876994074e-29,"up"
"NARF-IT1",15.9702021712302,2.05108680256272,0.179248290630179,11.4427133187813,2.55759541179367e-30,1.70239290012286e-29,"up"
"PRSS35",197.527638453879,-2.1800656921143,0.190554888292091,-11.4406180374266,2.62012352700584e-30,1.7436560028543e-29,"down"
"C3orf22",4.34578406536556,3.06623499951995,0.268108181760235,11.4365588524338,2.7456077432151e-30,1.82529574896073e-29,"up"
"KRT6A",24.5607206999616,5.61733728000599,0.491370781568269,11.4319725362537,2.89457645364277e-30,1.92236539185849e-29,"up"
"TGFBR3L",15.6251572743405,-2.06026719672754,0.180221724763804,-11.4318470729746,2.89876242370345e-30,1.9247521983696e-29,"down"
"AC099568.1",4.28416818753005,3.08013890183535,0.269445248105825,11.4314092510016,2.91341708336463e-30,1.93369285347286e-29,"up"
"AC147067.2",19.4250453806676,2.44836585931614,0.214197226470928,11.4304274600327,2.94654719426574e-30,1.95528276665411e-29,"up"
"AC010487.1",17.7758379665185,2.27363489480247,0.19891643528064,11.4301007435345,2.95765480842731e-30,1.96225306463599e-29,"up"
"IL11",44.2640831000436,-3.37484509591018,0.295467968558411,-11.4220337059752,3.24549139611216e-30,2.15083696513416e-29,"down"
"CDK3",10.8042325597742,2.20247705887125,0.192841384173674,11.4211846606934,3.27735754867893e-30,2.17081533312965e-29,"up"
"AP000942.5",6.27821142031677,2.97742732612898,0.260886047914147,11.4127503173677,3.6112715043299e-30,2.38567009417315e-29,"up"
"MYH13",22.3185094274059,4.61319785318657,0.404303423300026,11.4102369342621,3.71715419190294e-30,2.45412196638044e-29,"up"
"TRBV15",9.62854665907238,3.30788123620934,0.289918000419599,11.4097131996697,3.73960276769912e-30,2.46844155076408e-29,"up"
"CEP164P1",12.0815177382386,2.5035658436497,0.219429155898536,11.4094493660056,3.75096225013746e-30,2.4754371049476e-29,"up"
"AL031275.1",6.77059598559545,-2.02956918698088,0.177893059537093,-11.4089284442134,3.77349144014469e-30,2.48929450543149e-29,"down"
"AC124854.1",216.768098210962,2.5764048255244,0.225928962973824,11.4036057688757,4.01152822961159e-30,2.64417622093356e-29,"up"
"AC092135.3",12.3014481912834,2.0855351247579,0.182970197860183,11.3982230393147,4.26740299245523e-30,2.80941684653153e-29,"up"
"RNASE3",7.12038272264634,2.6462726537684,0.232177018401867,11.3976511197506,4.29552412776506e-30,2.82735764060568e-29,"up"
"GBX2",6.11142525993064,3.3867573746803,0.297146989936501,11.3975826421935,4.29890345605766e-30,2.82900915896718e-29,"up"
"GRHL2",284.317049352815,-3.90810915357631,0.34290782855744,-11.396966846797,4.32941140143138e-30,2.84678064824298e-29,"down"
"YJEFN3",145.916601378026,2.13654391760681,0.187491332587363,11.3954276612295,4.40660925527092e-30,2.89626998166063e-29,"up"
"AC008060.1",11.8514728688244,5.89592086932081,0.517504756886456,11.3929790806047,4.53224250057976e-30,2.97774194525763e-29,"up"
"ERMN",34.1968236129734,2.04689573055965,0.179706128007944,11.3902389042023,4.67705594211015e-30,3.07102427029002e-29,"up"
"TRAV13-2",13.4017538293095,2.44377866818266,0.214577271905426,11.3888048183395,4.75466591768441e-30,3.12072348713916e-29,"up"
"TENT5D",1.58560663636592,-3.19052037809534,0.280154544417947,-11.3884298565423,4.77516804453409e-30,3.13354739523131e-29,"down"
"TRAV3",19.7090281092168,2.69131416433048,0.236365704460692,11.3862295313576,4.89725747034971e-30,3.21301600612712e-29,"up"
