"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"TAP1",2.05426125308838,6.13907425843974,17.174511563503,4.01922567187578e-36,1.16287344439229e-34,71.1608664661603,"up"
"ARHGAP25",1.90886762378657,4.28897070833531,17.1332722942799,5.04394238753153e-36,1.44478316474801e-34,71.0702572014089,"stable"
"ARL4D",-2.84519638082778,2.85650885690076,-17.1094697914931,5.7508979021443e-36,1.63910111565255e-34,70.9490909384502,"down"
"ACOX2",-2.98879702001792,4.38234376358877,-17.1274507422052,5.20834716835193e-36,1.48692697351872e-34,70.9428789748097,"down"
"GCDH",-1.72867791111612,4.33151464154003,-17.1305097684683,5.12129829350699e-36,1.46450415486251e-34,70.941398500855,"stable"
"MET",1.58384096407162,7.2461822667452,17.1373578203304,4.93168473080183e-36,1.41498254401256e-34,70.9403379130451,"stable"
"LOC124901067",-4.87805319423701,-3.6085841258231,-17.0399753173246,8.43760224238734e-36,2.39691951489601e-34,70.8901392063224,"down"
"TPX2",3.33587237954235,1.71518880294254,17.0332323720634,8.75761305871725e-36,2.48372831640556e-34,70.7912414716588,"up"
"TNIP1",1.31009936444573,8.31599523885223,17.0803515140585,6.75246751406183e-36,1.92138393809214e-34,70.64603566735,"stable"
"SFTA1P",5.74243011351596,-1.76437967090806,16.9786611367559,1.18388391600779e-35,3.3193097091326e-34,70.5515923541012,"up"
"FYB2",-3.77178043605626,0.653375346868505,-16.9941118241662,1.08699021532676e-35,3.06762894374593e-34,70.4899837578619,"down"
"CTXN3",-7.16911938460622,1.04061676738593,-16.9908960666847,1.10647814180095e-35,3.11751574649809e-34,70.4540991654464,"down"
"PPP1R3G",2.6398020374758,1.10203304036802,16.9667120505125,1.26472653262574e-35,3.53445897064158e-34,70.4389854391176,"up"
"LDLRAD3",2.2768097417557,3.04434107466762,16.9858012781215,1.13807381459863e-35,3.2012975029927e-34,70.4058708530416,"up"
"ZNF503-AS2",-1.86704988620296,1.53863984575405,-16.9844381250474,1.14668002643612e-35,3.22024415254449e-34,70.399437028046,"stable"
"SLC25A5",-2.22442000739928,7.66356282451545,-17.032202354385,8.80755773192064e-36,2.49378464399694e-34,70.3967649610574,"down"
"SCN2B",-4.09999995817528,-2.23197965648245,-16.950081874224,1.38654691390739e-35,3.85612360628688e-34,70.3865591651215,"down"
"ATP2C2",-3.45191721002646,-0.234954852967244,-16.9529151862658,1.36498941943604e-35,3.80231275980443e-34,70.3303417329835,"down"
"PDIA5",1.78604903845172,5.85066138953005,16.9963553519745,1.07359852538431e-35,3.03481093834005e-34,70.179357970575,"stable"
"CACNB4",-2.58044237094122,0.605671274373829,-16.9165088430739,1.66956717978324e-35,4.59865583999496e-34,70.0872951075237,"down"
"DIRAS3",-2.60722333456335,1.41592532692868,-16.925495856596,1.5885625379493e-35,4.38254873249955e-34,70.0678479017347,"down"
"LDHA",2.11591336576915,9.92749001327444,16.9663380290672,1.26734454949988e-35,3.53603507611677e-34,70.0522017012259,"up"
"CBR4",-1.27723647332948,4.97034630438825,-16.9743860897166,1.21219328778596e-35,3.39315568280249e-34,70.0470480736131,"stable"
"GLOD5",-4.3374208038902,-0.0268702120013501,-16.9032989550597,1.79622284729517e-35,4.92388157901056e-34,70.0290483656518,"down"
"PRLR",-3.96659761431838,3.41236046027713,-16.9353152533621,1.50455761265324e-35,4.17084690850654e-34,69.9621418508397,"down"
"KIRREL2",-3.92975744355016,-2.90007756107588,-16.8676606796119,2.18815333674531e-35,5.96029425507444e-34,69.9420437430032,"down"
"SAT2",-1.9418495230582,6.43470395355687,-16.9381304908819,1.48130623849006e-35,4.11301401542037e-34,69.8460417982772,"stable"
"TMEM164",-1.18090092285787,4.22384395408633,-16.9290364998382,1.55774288555344e-35,4.30442115165368e-34,69.8327930398731,"stable"
"HSPB8",2.08912064245063,6.87112632373105,16.9324370940552,1.5287074571047e-35,4.2309805263758e-34,69.8070195256717,"up"
"EHD2",3.761920691325,6.191253020947,16.9050562496665,1.77883311936099e-35,4.88398917859641e-34,69.7440511738888,"up"
"AP1M2",-3.11794798606605,4.07486295801746,-16.89922092735,1.83723830590447e-35,5.02830801846511e-34,69.6995219505173,"down"
"TTC36",-4.81655948885488,-0.472371577739626,-16.8367283341615,2.59733677280101e-35,7.0636891854296e-34,69.6832347835505,"down"
"GM2A",1.4964095799737,6.01540081401444,16.9078954573907,1.7510934180697e-35,4.81550689969168e-34,69.6756537992585,"stable"
"BIK",-2.86373005022114,-1.37414193771354,-16.8190533746336,2.86478049271486e-35,7.75427612925886e-34,69.6493081612744,"down"
"CALCA",-5.35177029475282,-2.88671314561518,-16.8126684853372,2.9680461914899e-35,8.02117977810026e-34,69.6313392993889,"down"
"ERICH4",-5.15530306564633,-0.0181588784436666,-16.8322817836408,2.66216232543026e-35,7.21718494996567e-34,69.6263547959148,"down"
"PAFAH2",-1.07745213954847,4.95879183807868,-16.8866094130051,1.97012651872917e-35,5.38344889205123e-34,69.5594352966429,"stable"
"E2F7",3.91988863053707,-1.76575511048271,16.7897941790553,3.36965018983299e-35,9.01905665533849e-34,69.5130292632306,"up"
"NR1I3",-3.32952122939096,0.815247333293205,-16.8101162836636,3.01036200089914e-35,8.10034428006069e-34,69.4666627234755,"down"
"PSMB8",1.83119021581015,6.48811261178811,16.8696420907963,2.16426464989463e-35,5.90456671124186e-34,69.4594606099644,"stable"
"FER1L6",-5.32798045792648,-1.98145328526146,-16.7794145780152,3.56945920459076e-35,9.48275311836881e-34,69.4312896297825,"down"
"FNDC5",-2.47425216635314,-0.285015739225006,-16.781809589164,3.5223242280691e-35,9.40096634640888e-34,69.4012125987265,"down"
"HOMER2",-2.38702616450218,1.92187220339113,-16.8100508201132,3.01145532340333e-35,8.10034428006069e-34,69.3849576112127,"down"
"WNK3",-2.14626011314621,0.721249915477045,-16.789563832929,3.37396020100958e-35,9.01905665533849e-34,69.3843913730727,"down"
"MAP3K15",-4.17712671175432,-1.02053037804437,-16.7707523448777,3.74528465753172e-35,9.90400543462497e-34,69.3560768761252,"down"
"TNFRSF4",3.99541640189133,0.730403155191394,16.7631367687482,3.90703330835962e-35,1.03000885763263e-33,69.3490671551915,"up"
"DCAF11",-1.25699212725505,6.32257689244929,-16.8349387483831,2.62323413619014e-35,7.12286682247844e-34,69.2660170555502,"stable"
"DEFB1",-3.86057346578463,6.44078672702665,-16.8102865018792,3.00752101002352e-35,8.10034428006069e-34,69.1645448514466,"down"
"ACY1",-3.13365240998573,3.20281222567303,-16.7898899001602,3.36786077603935e-35,9.01905665533849e-34,69.1528481909994,"down"
"LRRN2",-3.50618951276933,1.47220643825252,-16.7620076880014,3.93160375261065e-35,1.03490150766349e-33,69.1422023612305,"down"
"PLEKHN1",4.21185658400984,-0.722116768765536,16.7194138532985,4.98110245435704e-35,1.30517014842856e-33,69.1286190066229,"up"
"SPCS1",-1.42228676794716,5.74312296565357,-16.8023540195703,3.14281961303672e-35,8.44050540381079e-34,69.0833532995056,"stable"
"GMNC",-5.75709385617137,-1.37483149967891,-16.7207703269442,4.94369478143909e-35,1.29734307412308e-33,69.0802103823772,"down"
"MED20",-0.950942220681448,3.8268794414985,-16.7808704109728,3.54073279006119e-35,9.42097604032509e-34,69.0462252833959,"stable"
"C1QC",2.76530656747601,6.47938030205745,16.7815321848778,3.52775153051416e-35,9.40096634640888e-34,68.9934751907751,"up"
"IGSF5",-3.75285058488486,-2.5142416931059,-16.6942617880564,5.72856833306371e-35,1.49194105678807e-33,68.9814412703977,"down"
"DBT",-1.65350654036284,4.51591475968269,-16.7749085616276,3.65986274125565e-35,9.70794100011032e-34,68.9609388802252,"stable"
"MAPKAP1",-1.10085848257052,5.98439652498867,-16.7739924019646,3.67852279397676e-35,9.74242613820154e-34,68.9231455433252,"stable"
"SNX33",1.5276727747897,5.93175253192308,16.7665292892745,3.83413046595101e-35,1.01233981551145e-33,68.8935812642372,"stable"
"SHC1",1.36093346851337,6.59772475491796,16.7460802914533,4.2951991006756e-35,1.12888324455161e-33,68.7667854673741,"stable"
"PIPOX",-4.63403440903241,4.51617614996772,-16.7081678457666,5.30238225930924e-35,1.38303803930316e-33,68.6530838192798,"down"
"KIF20A",3.301068126906,0.800471151886502,16.6362638120939,7.91008160262397e-35,2.04770007201762e-33,68.6352478622396,"up"
"MECOM",-2.16746841633783,5.12344595551811,-16.7150224668192,5.1041641649621e-35,1.33538276747451e-33,68.6141360472121,"down"
"EPB41L5",-1.80687332068997,5.03584343476378,-16.7142461733971,5.12623386017743e-35,1.33912163737412e-33,68.6064378236425,"stable"
"S100A10",1.74485532274243,7.71954175224238,16.6681488327618,6.62399000587097e-35,1.72253758234243e-33,68.344343778684,"stable"
"CDC25C",4.06933385465155,-1.38977799937625,16.5743664334461,1.11666001163733e-34,2.85635989603812e-33,68.3259861516866,"up"
"PAQR5",-1.90646833874062,5.34157195245095,-16.663434395094,6.80002617489669e-35,1.76564782203388e-33,68.3188716043561,"stable"
"SYN2",-3.77709865961044,-0.381436117961682,-16.5834165749663,1.06173317635086e-34,2.71990128435716e-33,68.2860474706936,"down"
"OR10AB1P",-3.62340027275479,-3.02778437748038,-16.5671483101062,1.16250569107914e-34,2.96921891274888e-33,68.28376208595,"down"
"ACOX1",-1.29949093754937,5.96633178901096,-16.6578000954444,7.01658019903973e-35,1.81913295371188e-33,68.2776473544788,"stable"
"ITLN1",-4.75122331716333,-1.61676227245985,-16.5554759407796,1.24067426291381e-34,3.15949814142919e-33,68.1818262441571,"down"
"FCGR3A",3.32065026653403,5.91443151060057,16.6229894563767,8.51682856003031e-35,2.19486831827727e-33,68.1723367212848,"up"
"C1QB",2.89218833339887,7.00356528089834,16.6323112392475,8.08606523190921e-35,2.09011430881857e-33,68.1493146960639,"up"
"STK10",1.50602068667206,4.88067821637705,16.6199554644125,8.6619409082883e-35,2.22892844149751e-33,68.1390763531514,"stable"
"HIBCH",-2.26391222406765,6.17966981822595,-16.6283151281455,8.26798282980011e-35,2.13393289977524e-33,68.1244510965318,"down"
"MACORIS",3.07349616515148,-2.15965965958206,16.5353785185471,1.38782910698417e-34,3.51345265834302e-33,68.1079011723464,"up"
"MCAM",2.92900882643808,7.12412142216663,16.6189382243745,8.7111477511028e-35,2.23824490351096e-33,68.0734499408434,"up"
"KCNH3",-3.11505901151825,-1.00212629402006,-16.5293754348266,1.4350927823064e-34,3.62777125512551e-33,68.0274697499437,"down"
"MPPED2",-2.19645227885203,2.1275329463409,-16.5666196202414,1.16593697922791e-34,2.97357112554199e-33,68.0133340009213,"down"
"RNASET2",3.39715332301819,6.41858350099534,16.5972099615015,9.83188290646394e-35,2.52244208993706e-33,67.9953614367116,"up"
"RGS19",2.07151210526306,2.69790830233721,16.5155986184763,1.54976011845401e-34,3.91189449254923e-33,67.8177012742637,"up"
"GCH1",-2.39445393223285,3.37321778191258,-16.548517431012,1.28976272914484e-34,3.27965515247098e-33,67.7876377864758,"down"
"FKBP10",3.35831716820602,6.00828986227677,16.5454875933978,1.31174131180407e-34,3.33062340452907e-33,67.7341125926702,"up"
"SLC7A13",-7.99127987189089,-1.34749086359705,-16.4739717864551,1.95520644535722e-34,4.89227891814309e-33,67.6946524090878,"down"
"CD276",1.56820155301072,5.1457742044433,16.5388191685646,1.36144764098286e-34,3.45174096311044e-33,67.6675443072001,"stable"
"CNKSR1",-3.77015010409161,0.147693794359988,-16.4783583602674,1.9078884144904e-34,4.78082955683439e-33,67.6663244629002,"down"
"C1orf116",-4.25353152158142,0.734176358664948,-16.4832269797984,1.85671488029706e-34,4.65937998022069e-33,67.6408652931357,"down"
"CTNNAL1",-1.74684632290283,4.68090845005194,-16.5107365653271,1.59238695270034e-34,4.01360781709171e-33,67.4814066309758,"stable"
"NKD1",-2.69371436632212,-1.04295621965182,-16.4271811313646,2.53946298162372e-34,6.32660712426227e-33,67.4645432085926,"down"
"VEGFA",3.44495091558269,9.46492929786632,16.4929847074761,1.75826166788326e-34,4.42521558663894e-33,67.3985709074506,"up"
"ADI1",-1.83198897341756,7.38155953791927,-16.4916498678081,1.7714141638532e-34,4.45180946434055e-33,67.3773360603138,"stable"
"TACR3",-3.8326168721134,-3.39596310959036,-16.4031488131827,2.904716453313e-34,7.18458243445162e-33,67.3752475982718,"down"
"CCBE1",-4.30952547665532,-1.82536681096574,-16.4042584048231,2.88674560139912e-34,7.15040655080372e-33,67.3513422634972,"down"
"CHRDL1",-5.57827746843777,0.885333466379081,-16.4273423180416,2.53717570142806e-34,6.32660712426227e-33,67.3137834834124,"down"
"BTBD16",4.55155768819578,0.265709421071785,16.3911110430221,3.1070460865802e-34,7.64111405435403e-33,67.3015399816709,"up"
"STK32A",-3.97548701393953,0.868074100078847,-16.4225901345198,2.60548654165488e-34,6.48171254546079e-33,67.2949088380039,"down"
"STRA6",-6.53392239671936,-0.0139175373344664,-16.4026181807542,2.91335017297604e-34,7.19559874143221e-33,67.2324416285776,"down"
"CHRNA4",-5.67037730971822,-1.67504938634749,-16.3759910715588,3.38134389618608e-34,8.30382812736711e-33,67.1771690863843,"down"
"RHEBL1",1.97097269406172,-0.596540171349446,16.3688903906516,3.51842155443145e-34,8.61587867134246e-33,67.173324145414,"stable"
"AK3",-1.39298860051797,6.2163824175698,-16.4530146776157,2.19804770903514e-34,5.49192907271989e-33,67.1360330012576,"stable"
"RBFOX1",-3.32968580416949,-3.57939912904208,-16.355834693913,3.78518148687849e-34,9.24282259526428e-33,67.1144875649953,"down"
"SMIM43",4.9908352157459,-1.68357564297284,16.348178412342,3.95096531029547e-34,9.63397561143577e-33,67.0719212427293,"up"
"CALML3",-8.03939335511383,-1.76432128316355,-16.3572722923611,3.75484015504592e-34,9.18175756663574e-33,67.0530921669539,"down"
"ABCA8",-2.98301134672655,2.3889559428188,-16.400776473888,2.94351619592253e-34,7.25968929982898e-33,67.0510212231958,"down"
"MRPS9-AS2",-3.00792092192909,-3.35259743222244,-16.3239855930185,4.5242592324098e-34,1.09697355895683e-32,66.9371816014865,"down"
"TNFRSF10B",1.34986241372311,5.84631954254231,16.4162689567795,2.69922035568636e-34,6.70520612166533e-33,66.9364877113948,"stable"
"FAM111B",3.51989009131902,0.557237265616566,16.3261854322008,4.46884857575243e-34,1.08506668873876e-32,66.9209974051408,"up"
"SELENBP1",-1.99603540689429,5.74229979538786,-16.4097334655487,2.79969226870454e-34,6.94476979909923e-33,66.8984299144593,"stable"
"HLA-F",2.44506966597547,6.50880838369111,16.3977187075879,2.99429440365168e-34,7.37436025162572e-33,66.839775981656,"up"
"PARG",-1.36916901771436,3.80563187113578,-16.3745412562985,3.40888999361294e-34,8.35955003419469e-33,66.7748415577881,"stable"
"FAM78A",2.48599559189433,2.61998968679279,16.2998559043941,5.17924310113825e-34,1.24874887935707e-32,66.6335890126076,"up"
"ALDOB",-7.09191881253761,7.58911541795596,-16.3407796048225,4.11809498238451e-34,1.00272991685643e-32,66.6157693405336,"down"
"CLDN10",-2.41739236518589,5.2240609394301,-16.3383154725379,4.17531709357084e-34,1.01522717183364e-32,66.5109080307011,"down"
"LCP2",2.34390526922849,4.27456194259917,16.2874410911104,5.5524960402937e-34,1.33500306331922e-32,66.3930944784137,"up"
"GBP2",2.51585010475247,6.32183179560017,16.3139117487375,4.78694508504181e-34,1.15903318760893e-32,66.379042492423,"up"
"BUB1",3.27791350918007,0.644482385638006,16.2264722870787,7.81654456685284e-34,1.86891409331072e-32,66.3578281733797,"up"
"GATD3",-1.41658084920274,7.10119086273815,-16.3096546777072,4.90250356674898e-34,1.18534549019078e-32,66.3464885630343,"stable"
"TMEM53",-1.34710539210495,3.38151594293958,-16.2831777444099,5.6868062324902e-34,1.36538869305884e-32,66.3053316629871,"stable"
"GK",-2.66820528517891,5.35209267405732,-16.3013645326091,5.13563650184421e-34,1.23997170237375e-32,66.304796753658,"down"
"IKBIP",1.80909370945198,4.9096988511142,16.2895641783713,5.48680343179332e-34,1.32105344165485e-32,66.3031321405541,"stable"
"DLG2",-2.17879933696778,1.30415551070768,-16.242143104596,7.15849975179417e-34,1.71634503101862e-32,66.2798023168294,"down"
"DUSP4",2.83881372908681,2.09178994546131,16.219870724411,8.11162004239418e-34,1.9340933383631e-32,66.2359204792553,"up"
"SIX1",3.21899882879918,-0.608812888795415,16.1967232434643,9.23743121019486e-34,2.18437332807012e-32,66.222998821247,"up"
"CD300A",2.95378990376177,3.19622588306807,16.2157669018452,8.30066023795867e-34,1.97642968183207e-32,66.1328941327077,"up"
"CDH19",-3.99109670030944,-3.26540220860277,-16.1780261574784,1.02603336554785e-33,2.41630155785312e-32,66.1194072427278,"down"
"PIK3R5",2.93998025927055,2.66759604683023,16.195877303909,9.28142093718123e-34,2.19176490306687e-32,66.0633825932726,"up"
"C1orf226",-2.83412902540587,1.30313216498948,-16.2030167819784,8.91666202506413e-34,2.11325113781501e-32,66.0456811789553,"down"
"CYRIA",2.10627715731091,3.21049040162286,16.2028625230507,8.92438906297713e-34,2.11325113781501e-32,66.01913012386,"up"
"MBOAT4",2.967445952218,-2.27196439728041,16.1569551710239,1.1550017713364e-33,2.70890401819565e-32,66.0064724030361,"up"
"ADH6",-4.22651087165978,3.52139388586467,-16.2246827995103,7.89544986968123e-34,1.88516185168602e-32,65.9957576743463,"down"
"BTN3A1",1.83562303016525,5.49206959987696,16.2383259301206,7.31348070652511e-34,1.75106495636759e-32,65.9718493475487,"stable"
"DAO",-5.31075282602053,3.11138747077865,-16.2067843163018,8.73001136091467e-34,2.07292614590546e-32,65.9459858604349,"down"
"GAL3ST4",3.35848835719848,2.37801998278337,16.1465574617201,1.22451683235007e-33,2.86803500257231e-32,65.8212055365659,"up"
"KCNQ1",-1.62535736688307,4.17538442037566,-16.2092062000767,8.61210207519784e-34,2.04775327658192e-32,65.8165402893335,"stable"
"APOBEC3H",3.82094364062589,-0.470991308116989,16.1144489816867,1.46682371712895e-33,3.41234733653715e-32,65.7651796121549,"up"
"KLHL14",-3.29577242274317,0.531499830109236,-16.1399892094976,1.27057799046486e-33,2.97187501438214e-32,65.7505377872282,"down"
"ECI2",-1.91300342156939,6.68313566775736,-16.1933060816107,9.41642186922077e-34,2.2205986640909e-32,65.6894469373579,"stable"
"EFNA3",3.46549064164038,1.16870728521055,16.1055580067519,1.54205366675373e-33,3.58251739179021e-32,65.6628403453039,"up"
"TRAF3IP2",1.65886774703311,4.85628059584891,16.1670258384109,1.09144984890933e-33,2.56684551215494e-32,65.6110779630325,"stable"
"HOGA1",-2.9341357650485,5.06604094707347,-16.1656374645769,1.09999831090781e-33,2.58342031681827e-32,65.5527399473874,"down"
"DIPK2B",3.15779158080141,4.67111969723836,16.1322873808593,1.32680823905969e-33,3.09918640914688e-32,65.5333501027374,"up"
"PACC1",-1.83205985019845,3.28979242384015,-16.127783346303,1.36084201622914e-33,3.17437605818221e-32,65.4358777536693,"stable"
"LRRC28",-1.10986464959719,4.51474270203976,-16.1173564014786,1.44303082824993e-33,3.361539338068e-32,65.2772648802758,"stable"
"RGN",-2.34768951391531,4.62458029984784,-16.1017557385992,1.57539680494037e-33,3.65504797803888e-32,65.1962381460614,"down"
"FSTL4",-3.52103947073204,0.175923983525887,-16.0253835122995,2.42182256784826e-33,5.57375340982725e-32,65.1295798439056,"down"
"SLIT2",-2.97738350533572,2.88509253262398,-16.0607208008396,1.98471537399693e-33,4.58615774004795e-32,65.096618899763,"down"
"HIF1A-AS3",5.35999258028046,-1.17796118193168,15.9811647259998,3.10738643836421e-33,7.08583429350605e-32,65.0257440912065,"up"
"MFSD3",-1.98633244783089,3.36281663078376,-16.0549242381166,2.0505676116823e-33,4.73197338272262e-32,65.0176358645001,"stable"
"PSMD6",-0.967464526372067,5.44718676802836,-16.0732394854971,1.8496450535984e-33,4.28555041691741e-32,64.9977128168848,"stable"
"SUOX",-1.33369074672096,5.25553611218875,-16.0703580833443,1.87989308693967e-33,4.34977950156807e-32,64.9871651833035,"stable"
"ASF1B",3.14922550769468,1.04585192574969,15.9827382881037,3.07993412088763e-33,7.04131021129887e-32,64.972823952167,"up"
"RAB3B",-3.34728182839327,-0.871371773941552,-15.9811501697691,3.10764152866516e-33,7.08583429350605e-32,64.9517845667812,"down"
"TREM2",4.74280810733855,2.95094799273125,15.9804522334558,3.11989718424431e-33,7.1043690511595e-32,64.896534789128,"up"
"MELK",3.58872381127835,-0.084960459811369,15.9594734802157,3.51181353311768e-33,7.91307198594514e-32,64.8879954291642,"up"
"TDRD5",-4.09817401625572,-2.02912576847676,-15.9616477806502,3.46899889902508e-33,7.83711496676073e-32,64.8835615168013,"down"
"MCM5",1.56377031011641,4.85750031954357,16.0322640607151,2.32973292095943e-33,5.36898958960062e-32,64.8468936470638,"stable"
"LOC105375050",-3.89030212376973,-2.82605340902479,-15.9436949227523,3.83881621160795e-33,8.63859099121973e-32,64.802831290097,"down"
"LRRN1",-3.48873716065944,-2.2303334766782,-15.9431639955351,3.85033552297035e-33,8.64191995149083e-32,64.7900547266169,"down"
"CAPN11",4.04090437765658,-0.706609106708806,15.9395596724762,3.92945935868941e-33,8.80802641404142e-32,64.7896382936203,"up"
"FAM222A",-2.82229862781731,0.757327202622738,-15.9651411887134,3.40130338771529e-33,7.69427566616539e-32,64.7580454991289,"down"
"TMEM116",-1.60939641644539,3.73666631537024,-16.0149049046172,2.56913514929076e-33,5.90489473899072e-32,64.7572834146907,"stable"
"SLC6A17",-3.39476887961748,-0.475383207621074,-15.9432005176579,3.84954200770529e-33,8.64191995149083e-32,64.7149429832575,"down"
"CFTR",-4.8779249333632,-2.17464173239174,-15.9281258403424,4.19142028571755e-33,9.38300392960046e-32,64.6940833174716,"down"
"STAMBPL1",2.66133904873007,3.16434150341916,15.9612961335888,3.4758875889957e-33,7.84238595603683e-32,64.689695186457,"up"
"FLRT1",-3.50513476966187,-1.85107017037782,-15.9258390937321,4.24587860160352e-33,9.49257144501359e-32,64.6808409052963,"down"
"COL26A1",-4.37210287326878,-2.16807937348885,-15.9241828602244,4.28576419254547e-33,9.56931654664984e-32,64.6755222574868,"down"
"MYBPH",-3.70297327112315,-2.36784288350659,-15.9213928976152,4.35380425213761e-33,9.70864510369806e-32,64.6697827881159,"down"
"MYORG",-2.04948196060318,4.12129346095137,-15.9985282216907,2.8175810790061e-33,6.45867620174301e-32,64.6367731801146,"down"
"SUCLG2",-2.03253324248668,6.3006512493786,-16.0001488293284,2.79195670606547e-33,6.4084712926556e-32,64.5967394647528,"down"
"RCN1",1.47793531783339,6.77889389635335,15.9979936032126,2.82608590163542e-33,6.46955702083161e-32,64.5729218310301,"stable"
"C3orf85",-5.48606652590984,-1.15069676177844,-15.8983749671941,4.95814987587325e-33,1.09992976949946e-31,64.4749043920591,"down"
"PCYT2",-1.93656848893933,5.14545942943901,-15.9752417833682,3.21293756157402e-33,7.30656804788596e-32,64.4595263042523,"stable"
"KIF1C",-1.12408789230963,6.9194627262658,-15.9728647529711,3.25630284748497e-33,7.39541603159021e-32,64.4434447079441,"stable"
"GNB5",-1.1261676161806,4.91423202010635,-15.9692839890785,3.32273968248149e-33,7.53635884504859e-32,64.4235353653081,"stable"
"LSM3",-1.34263503745763,5.39725107521503,-15.968826900787,3.33131772912403e-33,7.54587298774608e-32,64.4122027452785,"stable"
"SCIRT",3.81131324917552,2.26847647672338,15.8922938066832,5.13142046140202e-33,1.1354422010673e-31,64.4112213383063,"up"
"SNTG1",-3.74167753963081,-3.8892239566353,-15.8716677803348,5.76565834105095e-33,1.26738792593525e-31,64.4095141206109,"down"
"ANKRD34B",-3.48036690470897,-3.282012167983,-15.8714763982687,5.77189737980385e-33,1.26738792593525e-31,64.4053951019751,"down"
"CDCA8",1.90581253245384,0.60393928514244,15.8773848327932,5.58237060930544e-33,1.23048028219197e-31,64.3771435623443,"stable"
"FABP6",7.49947490584212,1.79515738581624,15.8393247815514,6.92229867428808e-33,1.5065407291766e-31,64.2126269685419,"up"
"ARHGAP22",3.03439379112301,1.72927410421448,15.8529152646751,6.41032569368765e-33,1.40220783757094e-31,64.2027254704858,"up"
"C3orf52",-2.44966300020722,1.21889531393878,-15.8642249838288,6.01335100838197e-33,1.31872404597829e-31,64.1545356712243,"down"
"EHBP1L1",1.68640732559606,4.78606359654012,15.9029095600858,4.83277708183559e-33,1.07350009630709e-31,64.1304767813866,"stable"
"CCND1",2.47054947369123,8.1196779360613,15.9133819986814,4.5552539404264e-33,1.01447214210143e-31,64.1117419551622,"up"
"DARS1",1.31643293782807,7.24598871075228,15.9066066134208,4.73291797676151e-33,1.05267678255749e-31,64.060757796013,"stable"
"TRNT1",-1.08909477158958,3.51093385377347,-15.8839534588243,5.37898633042825e-33,1.1871698676708e-31,64.0453637301945,"stable"
"CENPA",3.63296600536442,-1.55780420076528,15.8033842944887,8.48281366172643e-33,1.83226646407303e-31,64.0292476916164,"up"
"MAGI2-AS3",-2.08999173781768,4.35215286664612,-15.8926247298845,5.1218370331369e-33,1.1347802384228e-31,64.0239991117867,"down"
"IDNK",-2.03393700511192,3.64498983719853,-15.8732228223793,5.71521430964563e-33,1.25815107852365e-31,63.9650254638397,"down"
"STX18",-1.03018074063968,5.10512562196705,-15.8851904258261,5.34152627935859e-33,1.18041559562462e-31,63.9417335259923,"stable"
"SPHK2",-1.67857049123576,3.44626793555322,-15.8610126947795,6.12352659736894e-33,1.34117697676471e-31,63.9153181130672,"stable"
"LOXL2",3.94051831304679,4.3484003202753,15.8300450155803,7.29526148840286e-33,1.58570614296534e-31,63.909559764542,"up"
"SAP30",2.52494863031056,3.45778405735543,15.8218274568819,7.64233338294369e-33,1.65905131383828e-31,63.8656648143653,"up"
"SLCO1C1",3.19568625136759,-0.350213950655134,15.7767486353211,9.86302010628752e-33,2.11710587443566e-31,63.8625645695111,"up"
"SIM2",-3.17111902744086,1.24664594200909,-15.814064996071,7.9853887865854e-33,1.72916311900714e-31,63.8545542596665,"down"
"NCAPH",2.70020580328606,-0.193202128691791,15.7654382122385,1.05152728222284e-32,2.24035175290424e-31,63.7893791222233,"up"
"TBX21",2.94489476858008,0.169850104601106,15.7655060430663,1.05112349073691e-32,2.24035175290424e-31,63.7814071641842,"up"
"APOC3",-6.14083028536297,-1.72788073936439,-15.7667983100316,1.0434603732993e-32,2.22868118192896e-31,63.7563670381899,"down"
"PLEKHB1",-2.69398606400371,2.34553551836292,-15.8124692067554,8.0578057506628e-33,1.74265233665402e-31,63.7454871955458,"down"
"ABCC3",2.85338962124612,6.04985281144685,15.8411123846615,6.85268148314607e-33,1.49487045220651e-31,63.7420413109136,"up"
"SOWAHA",-4.47738267089114,0.0427824103975013,-15.7786409903651,9.75792492651676e-33,2.09716201760282e-31,63.7325436835489,"down"
"ADGRA1",-3.54933254328996,-3.83734246487591,-15.7455804885566,1.17668928897746e-32,2.49159976749656e-31,63.7013830776975,"down"
"SIAH3",-3.81799348682557,-3.2184985176116,-15.7464004443925,1.17123681430053e-32,2.48617037708799e-31,63.6994219881853,"down"
"RELT",2.09390647063611,1.78104065328583,15.7676398656583,1.03850012607133e-32,2.22084219507056e-31,63.6912408783532,"up"
"LMNB1",1.92083186818198,2.84841211995571,15.7846989887043,9.4289795045961e-33,2.03153794958225e-31,63.689836075152,"stable"
"LOC100130207",-1.27039239764504,5.40674561537345,-15.8409238087316,6.85999220007636e-33,1.49487045220651e-31,63.6877243410555,"stable"
"SUMF1",-1.27039239764504,5.40674561537345,-15.8409238087316,6.85999220007636e-33,1.49487045220651e-31,63.6877243410555,"stable"
"AQP7P2",-3.97585756186981,-3.32349273420196,-15.7437667082772,1.18884105800401e-32,2.51423818348146e-31,63.6842850852292,"down"
"LAIR1",2.58881116943671,4.28270297950038,15.7986606945396,8.71260625713537e-33,1.87954281599731e-31,63.6540863597864,"up"
