"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"TRGC2",2.1877508354799,0.491828187943071,11.3973135405037,2.19809420631979e-27,1.24942340173513e-26,50.9519853559078,"up"
"AC090337.1",2.1841447655931,-3.21625671483462,11.3682304607652,2.89240252804168e-27,1.63609908400535e-26,50.8928315919424,"up"
"AC073257.1",2.05967139837139,-1.12084487112532,11.3812832018715,2.55728378378211e-27,1.4508229541e-26,50.8912997693946,"up"
"CDK5RAP3",2.35133956355211,1.77498794265216,11.3876306439985,2.40856366449943e-27,1.3673175729951e-26,50.7959221188114,"up"
"CNTFR",-2.83310264702593,-1.56795178874903,-11.3918662647995,2.31413917966827e-27,1.3139919458972e-26,50.7926500208575,"down"
"SLC7A14-AS1",-2.00105832591601,-4.35187546757288,-11.3694487356628,2.8593600534096e-27,1.61809121469013e-26,50.786574262495,"down"
"LHFPL3-AS2",-2.34337669995216,2.25343376602131,-11.4236182859477,1.7141824614421e-27,9.78719338930699e-27,50.7035648086177,"down"
"LINC01706",2.25796518355307,-4.23525328217184,11.3421768665023,3.69734302639011e-27,2.07957124446343e-26,50.6767767748252,"up"
"PPEF1",2.13674151211604,-0.872700638077797,11.3589055776954,3.15820984009329e-27,1.78119314750907e-26,50.6696522769906,"up"
"CCDC8",-2.14554896484821,3.48519171400352,-11.4275229552276,1.65201428282984e-27,9.43827124466946e-27,50.6302537380112,"down"
"EBF2",2.60197611745785,3.1833805555936,11.3657585017968,2.96061884428321e-27,1.67292123188454e-26,50.5016263130676,"up"
"LHFPL3",-2.38581147126062,-1.48193519557557,-11.3495380684259,3.44967216327313e-27,1.94067582966175e-26,50.4161125276773,"down"
"OTOF",2.08477433635282,-1.99956479226923,11.3131176702137,4.86003223636268e-27,2.72267413960209e-26,50.306450438629,"up"
"AC015660.4",2.11873945751928,-3.64339695678731,11.3031671033812,5.33651073057333e-27,2.9796444337387e-26,50.3009959675391,"up"
"G6PC",-3.39219153513154,1.3739037167681,-11.3761132758187,2.68513315108952e-27,1.52110268428084e-26,50.2684850297311,"down"
"REG4",-2.08865688300956,-4.71417456497326,-11.3107049572,4.97152849836263e-27,2.78048857109092e-26,50.2580434512143,"down"
"CLECL1",2.04153381515252,-0.616652076161967,11.3055639179222,5.21765859488513e-27,2.91389006969507e-26,50.1518338560559,"up"
"AC009533.1",2.06548916679493,1.40193786211262,11.3177353380026,4.65352568843813e-27,2.60807547571913e-26,50.1517609778102,"up"
"MARCHF4",2.43875418403891,-0.183786090139418,11.3006006354481,5.46676032826624e-27,3.05046364040529e-26,50.0969488024466,"up"
"NPTX2",6.95825308070533,5.24428315729656,11.3087791945291,5.06234345933758e-27,2.83009909991158e-26,50.0712344098513,"up"
"AP000282.1",-2.29090069572533,-4.56549182994102,-11.2907906559383,5.99440938876228e-27,3.33863947925829e-26,50.0533669543402,"down"
"LINC02301",-2.14756876378018,-4.98237412193081,-11.286489455416,6.24143816046374e-27,3.47261755464524e-26,50.0445937863663,"down"
"CT62",-2.05086083803089,-4.63104577855812,-11.2757486331179,6.9033856616163e-27,3.83534140819014e-26,49.9293183389279,"down"
"MROCKI",2.15456351233168,2.07146005804292,11.2940396948592,5.81427450753775e-27,3.24100474212271e-26,49.8922229127136,"up"
"CALML3-AS1",-2.19984974689984,-2.16929160669158,-11.2873245622063,6.19269700751573e-27,3.44692946160498e-26,49.8894085913961,"down"
"LINC01488",2.24457803022066,-2.82708189950574,11.257360469241,8.20251546761631e-27,4.54017020474254e-26,49.8423753691543,"up"
"NT5C3AP2",2.20231464910259,-3.66705706186209,11.2433012515337,9.35728837951893e-27,5.17187417092685e-26,49.7475372554795,"up"
"LINC02099",2.51678250583359,-3.5163037087025,11.2420460365908,9.46792719935971e-27,5.23194690991823e-26,49.7381625414096,"up"
"XCL2",2.23760456772823,-0.549779781504792,11.2371940488527,9.90796080307161e-27,5.4672205196945e-26,49.5208685839035,"up"
"LINC01141",2.03922937381973,-1.74039998258681,11.2259429766544,1.10081154054084e-26,6.06305649650392e-26,49.4787016145137,"up"
"SIX3",-2.14949683275903,-4.53941823490473,-11.2270674619002,1.08929108173964e-26,6.00083675438736e-26,49.465190618714,"down"
"LINC01857",2.75418925809588,-1.75148947309436,11.2167291360419,1.19988543468756e-26,6.60195532009911e-26,49.4274308219241,"up"
"PCK1",-3.54441926088993,5.93165457713269,-11.310102769379,4.99975101686643e-27,2.79568976567722e-26,49.3581183716596,"down"
"TRBJ1-6",2.4119610224757,-3.29677809054174,11.1892875383227,1.55057099950845e-26,8.48447135486135e-26,49.2391200488577,"up"
"LINC02446",2.67309925396565,-1.83846215386451,11.1960569142314,1.45559065706938e-26,7.97451914535029e-26,49.2370950442688,"up"
"MIR924HG",2.29198680914396,-1.18336263856212,11.1973386689276,1.43826879835816e-26,7.88123094657245e-26,49.1914872792803,"up"
"GRID2",-2.50082235694207,-3.63975525596534,-11.2019009449227,1.37825933115377e-26,7.56012462907016e-26,49.1668401061306,"down"
"POT1-AS1",3.24187280136709,5.49246897488404,11.2406298512566,9.59431620579588e-27,5.30069660230371e-26,49.1387841006981,"up"
"CGREF1",3.58074627192984,3.88423182239734,11.2148696746862,1.22092945068145e-26,6.71223301859158e-26,49.0985685216261,"up"
"KISS1R",6.1704680154759,1.1127360428614,11.1811297151571,1.67324912412394e-26,9.14641294923776e-26,49.0952546171562,"up"
"OR51E2",2.45299533093055,0.990751213766204,11.1980911354972,1.42819543439479e-26,7.82923246513862e-26,49.0786016769072,"up"
"JAKMIP1",2.36155875986535,-3.53155007610437,11.1655400389817,1.93514124356537e-26,1.05371663327528e-25,49.0278815601419,"up"
"SLC4A3",-2.32320655194082,1.03628821702492,-11.2178828439747,1.18701025748908e-26,6.53245464363656e-26,48.9472883990867,"down"
"AP000864.1",2.83710183184664,-2.55668578321327,11.1530229016556,2.17458952465132e-26,1.18050403593746e-25,48.8865685353535,"up"
"DSP",-2.2364942491747,6.36849629440645,-11.2574324000432,8.19698753958417e-27,4.53804728290999e-26,48.8773305513837,"down"
"AC104461.1",-2.1384254804031,-2.83681747987488,-11.1704012921935,1.84938073822465e-26,1.00845223415252e-25,48.8460625260145,"down"
"AC011297.1",-3.52390565988319,-2.76108712159521,-11.1729910343691,1.80524668206274e-26,9.8500992821056e-26,48.8074388532971,"down"
"AC107398.3",-2.11432168199217,-2.26697768383129,-11.1659389543564,1.92795730171993e-26,1.05023143384223e-25,48.7734661822775,"down"
"LRRC71",2.15862313375899,-1.92727996534069,11.1417751470452,2.41475346615348e-26,1.30796706938398e-25,48.7155299530774,"up"
"KCNK9",4.0872226754654,1.28970393103202,11.1520905921033,2.19355974149961e-26,1.19056121030541e-25,48.7103245995666,"up"
"ADAMTS10",2.1213097182975,3.73107780436525,11.1675408146943,1.89937583255155e-26,1.0352930437563e-25,48.562250166051,"up"
"SCARA5",-2.77173309542617,-1.81200804177842,-11.1493619457242,2.25003127618632e-26,1.22047013103596e-25,48.5599828657306,"down"
"AL033527.3",2.94053708214397,-1.26792485696745,11.1170477363882,3.03939904137739e-26,1.6386963019789e-25,48.4876107917964,"up"
"AC009244.1",-2.78362469532872,-1.96130717776087,-11.1348619354626,2.57525997148154e-26,1.39265571511422e-25,48.4365504906575,"down"
"SLC10A6",2.26166888036492,-0.251647299524094,11.119628723607,2.96732777775743e-26,1.60080467559823e-25,48.4138383301554,"up"
"AC126121.3",3.91286124859419,-2.06450851228605,11.0998089028177,3.56746167788357e-26,1.91800245653528e-25,48.4117716797975,"up"
"TLR10",2.15287784341491,0.435577286406936,11.1230992898139,2.87308640447122e-26,1.55058761426494e-25,48.4033474357817,"up"
"AC127540.2",2.68262121054455,-2.95113603762375,11.0957922814936,3.70304843173864e-26,1.9881084211409e-25,48.3719049074791,"up"
"LINC00342",2.08929032290409,3.50284899367338,11.1432764933532,2.38123238214646e-26,1.29007077450214e-25,48.3581754047509,"up"
"PIEZO2",2.13344975799923,4.56513281818405,11.1562736916713,2.10971035315635e-26,1.14597961889846e-25,48.3551716253935,"up"
"AC112777.1",2.0668603363301,-2.87284068397725,11.0870507677055,4.01608698941624e-26,2.15272539704575e-25,48.2623803139626,"up"
"AL365181.2",2.72613352981228,0.818167268155528,11.10237164348,3.48354273995318e-26,1.87401179662168e-25,48.2167215261949,"up"
"AP001122.1",2.01156613947162,-2.46774260232906,11.0675223010832,4.81362757483399e-26,2.56892879252486e-25,48.057616252657,"up"
"CES4A",3.56938014669341,3.51824109102981,11.0974255334767,3.64730867369829e-26,1.95896715062497e-25,48.0422570316827,"up"
"HRH2",3.34926476110163,5.12467676752679,11.1138719793134,3.13046970278925e-26,1.68745785426589e-25,48.0219145084023,"up"
"TNFRSF9",3.43768878730419,1.94544540253924,11.0829332286296,4.17251441535655e-26,2.23381263498099e-25,48.0034521866853,"up"
"CYP24A1",-3.19952415456986,0.868454470920883,-11.1232506052994,2.86904588376054e-26,1.54871870818175e-25,47.9950260193285,"down"
"AL732437.3",-2.28714212908376,-4.21542339373833,-11.0655824160209,4.90097306830109e-26,2.61294273030998e-25,47.948320045541,"down"
"HS3ST3A1",-2.25547604134435,-1.00416386674193,-11.0851346200312,4.08814386790606e-26,2.19047388861505e-25,47.9330086094523,"down"
"VN1R51P",-2.07662186537638,-4.02255296956343,-11.0587872744619,5.21953793715715e-26,2.77836512152189e-25,47.8809427300807,"down"
"CD8B",2.98649315466735,1.83704259337684,11.0631323698436,5.01354307693979e-26,2.67189658077737e-25,47.8092711197455,"up"
"MYH8",-3.84821811932015,-1.46020382857499,-11.0624318482002,5.04619903816162e-26,2.68876567192348e-25,47.6544495287255,"down"
"SLAMF8",2.41645321187719,1.61622839066042,11.0470339623232,5.81985639715428e-26,3.09177708976621e-25,47.6483176583573,"up"
"WDFY4",2.02871857649886,3.51476485150037,11.0652780104964,4.91482149675641e-26,2.6198050491259e-25,47.6311652683814,"up"
"FUT9",-3.14656933215189,-3.50732117931382,-11.0245021596861,7.16902697569565e-26,3.79273779148287e-25,47.502324072463,"down"
"AC064807.2",-2.03080490076626,-0.486898262134028,-11.0395071172927,6.23984091191618e-26,3.31095615535913e-25,47.4841297663372,"down"
"UNC5A",2.85570601158833,0.0447094557564207,11.0135696885262,7.93142192802692e-26,4.18451957367685e-25,47.4508352731971,"up"
"AZGP1P1",-2.69577983476192,-3.24739643998283,-11.012860782412,7.98355165678513e-26,4.21119392134021e-25,47.395138326345,"down"
"GZMK",3.19988748965049,1.38667219905925,11.0074294342179,8.39440810565068e-26,4.42356269907048e-25,47.3307319971763,"up"
"AL118505.1",-2.23447390274969,-3.44442007075797,-11.0021743232992,8.81191301441266e-26,4.63992560373983e-25,47.3245190277291,"down"
"SH2D5",2.12939401515313,0.616348774156692,10.9848072277552,1.03440183521592e-25,5.43278785618201e-25,47.1228197637768,"up"
"OGN",-2.79806481097254,0.440223743042629,-11.0173936307111,7.65600482908578e-26,4.0439874207535e-25,47.1191081648352,"down"
"DAPL1",-2.86038383485265,-3.06676947841394,-10.9823033101277,1.05857292664731e-25,5.55755968460302e-25,47.1013195991952,"down"
"MAG",-2.9026716690393,-3.08732613537639,-10.9800838671303,1.0804665900312e-25,5.66584592448986e-25,47.0806804832347,"down"
"AC051619.2",3.22701705743417,-0.647182973420066,10.9657567036839,1.2330321614252e-25,6.45326143121854e-25,47.0734998489592,"up"
"CDH6",2.17527371690143,7.78842455177063,11.0537659073798,5.46808882536753e-26,2.90835940459739e-25,47.0681315486442,"up"
"POU6F2-AS1",-2.37648100271907,-4.33396510847677,-10.9619625887994,1.27690064253327e-25,6.67894265072219e-25,47.003499627004,"down"
"KCNMA1",2.50256737537282,5.28463857428718,11.0151589919944,7.81577765475784e-26,4.12594271469516e-25,47.0012547191391,"up"
"PAH",-3.60646022801217,2.71194833331717,-11.0267107843128,7.02408519896408e-26,3.71899234507553e-25,46.9010176350684,"down"
"FGF7",-2.53316573013051,0.90271484105148,-10.9937992426208,9.52033256766851e-26,5.00508150596722e-25,46.8703627582093,"down"
"IGFBPL1",-2.31592876408337,-2.70846451949467,-10.9497193437117,1.42931146726576e-25,7.46449144143543e-25,46.8032033707204,"down"
"BEX1",-3.27183877832997,-0.776542677497529,-10.9712227495779,1.17245238597919e-25,6.14100280775037e-25,46.7919509817186,"down"
"TNIP3",2.76970926147502,-0.649376696202865,10.9306437056887,1.70354379647038e-25,8.87073534103006e-25,46.7326798785114,"up"
"CSDC2",-2.8550710542331,1.8522751191972,-10.9933138268482,9.56308470301189e-26,5.02657179096559e-25,46.7122867054763,"down"
"HLA-P",2.37156943708822,-3.47859878399244,10.9116639939533,2.02819758533058e-25,1.05428525897409e-24,46.6992205149199,"up"
"C5orf46",7.28468923251951,0.900250738867301,10.9019002538935,2.21844370800457e-25,1.15072378988235e-24,46.5926191039308,"up"
"AC105105.1",2.64876136648793,-1.99331551829171,10.9070035431456,2.11689420006975e-25,1.09996448240834e-24,46.5902132176839,"up"
"NIPA2P1",2.69356273894945,-3.80072394889212,10.8910794393504,2.45005350931928e-25,1.26889771473573e-24,46.5207189956959,"up"
"SFTPB",-2.74774969163564,-2.69185210168866,-10.9051931520586,2.15237908315475e-25,1.11732019317609e-24,46.3788825027618,"down"
"AL731533.3",3.91328381617663,0.838182048052269,10.8900808478989,2.4726014323127e-25,1.28032811130105e-24,46.3284424195667,"up"
"BPIFA2",-2.15804147682383,-4.61671171795455,-10.8830738093835,2.63672326303651e-25,1.36294243548361e-24,46.3120353485019,"down"
"ST6GALNAC5",-2.49972814090356,-2.28937139208897,-10.894315079138,2.37838756635537e-25,1.23249569828218e-24,46.2667805057669,"down"
"ARHGEF4",-2.15986697382844,-1.22154314325451,-10.9002561824481,2.25217839032716e-25,1.16799626695265e-24,46.2626182823347,"down"
"HAMP",3.02129849710334,-0.669518316344465,10.8658045221801,3.08888189494122e-25,1.59053392293382e-24,46.1577311241244,"up"
"MAB21L3",-2.56243760248534,-0.332686229627462,-10.8745866729728,2.85006488836193e-25,1.47038560297787e-24,45.9254420582279,"down"
"LINC00955",-2.6511489540395,-3.71029069866538,-10.8466724687385,3.68017753867539e-25,1.88703232294826e-24,45.904575792911,"down"
"GAS2L1P2",-2.01644350798879,-4.07666147351988,-10.8412585047491,3.86703642699312e-25,1.98170834634059e-24,45.901725548737,"down"
"RAB42",3.94253559198091,3.58239871651203,10.8484326971878,3.62137853993423e-25,1.85794874498118e-24,45.7841791587278,"up"
"LINC02310",2.59812254730997,-3.69754830837455,10.8091163310278,5.18719477715221e-25,2.64258153838125e-24,45.7769259020059,"up"
"AC004817.3",2.69823373889212,-2.99371886229493,10.8052535908187,5.37334624809707e-25,2.73429796173806e-24,45.7250666620845,"up"
"AC000067.1",2.2081485803906,-3.423445460496,10.802919591609,5.48902583029202e-25,2.79263302773794e-24,45.7063583423029,"up"
"TRIM29",-2.39179841978149,0.245138216217035,-10.8544077473031,3.42866092200295e-25,1.76143431003531e-24,45.702471508333,"down"
"AL596442.2",2.07569749800424,-0.77116385990314,10.8158275683591,4.87887846722655e-25,2.48787541771164e-24,45.6623682954865,"up"
"PGC",-2.07151227671203,-4.49701664218298,-10.809592401138,5.16470022762929e-25,2.6316218643709e-24,45.6422504714767,"down"
"CXCR2P1",3.52093658292715,0.485954389234094,10.8137719435737,4.97132863376771e-25,2.53405443590456e-24,45.6356750544902,"up"
"EIF5AP3",2.14950498628627,-3.62967331628664,10.7820801840174,6.63789936993442e-25,3.36691937016046e-24,45.5241386908732,"up"
"AL713998.3",-2.28351755528803,-4.61189064872499,-10.7895510171026,6.2008922828648e-25,3.1494283744681e-24,45.4550154252123,"down"
"LINC02073",2.37051253970575,-1.68615719223958,10.7849468718744,6.4667080825463e-25,3.28257056246178e-24,45.4545138633581,"up"
"HAVCR2",2.52284799548009,5.77671770579996,10.851456390717,3.52254494321055e-25,1.80862648443817e-24,45.4340541158826,"up"
"CPN2",-3.78107574594134,-1.14596943434896,-10.8213972865677,4.63687870953438e-25,2.36582287269335e-24,45.4176088601672,"down"
"HMGN2P47",2.29336374594718,-3.70155047195986,10.7680036516179,7.54608807440781e-25,3.82034957422625e-24,45.4025380863471,"up"
"TLCD3B",2.59298347336878,-2.7805616810739,10.7709801119356,7.34429408113424e-25,3.71959223466889e-24,45.4019517580136,"up"
"AC026369.3",2.62856305671189,-3.06138079948805,10.7627248136552,7.91761224165006e-25,4.00390455343496e-24,45.3417072898718,"up"
"CCNO",-2.71462930706044,-1.39629572541086,-10.7993170666725,5.67245088933914e-25,2.88485874895601e-24,45.3310861634536,"down"
"CD36",2.26898263126727,6.69872909551431,10.8482494026028,3.62745755758277e-25,1.8607115369028e-24,45.2811409060911,"up"
"AC124944.2",2.10316043444744,1.5639113485593,10.7834520784044,6.55541889765487e-25,3.32634162535811e-24,45.2355006245097,"up"
"HNRNPA1P21",2.17897346817763,-1.41342612702147,10.7627332004604,7.91700780214061e-25,4.00390455343496e-24,45.227798195709,"up"
"RASSF10-DT",-2.30825124913311,-2.46814922985533,-10.7753041526397,7.06065155659208e-25,3.57796616018421e-24,45.2053985833373,"down"
"AMZ1",2.55620505965521,-0.0890246009543963,10.7491999705537,8.95447559217066e-25,4.51207291067994e-24,45.0416553235418,"up"
"HEATR9",2.24567528083639,-3.19761250316582,10.7271456982524,1.09419899593403e-24,5.49291583579542e-24,45.0138717464798,"up"
"SLC22A13",-2.89298766631182,-0.5218943929207,-10.761881757669,7.97860599968787e-25,4.0326037175146e-24,44.8863930406091,"down"
"ADAM18",4.8875711765335,-1.85877275125166,10.7081151619593,1.30053324558124e-24,6.50922109026026e-24,44.8595772035433,"up"
"THEMIS",2.36402025565257,1.51381086239493,10.7387878065856,9.84363421499813e-25,4.95080698879253e-24,44.8469062989857,"up"
"KIR2DL3",2.19551013990673,-2.84046480549423,10.7079156902414,1.30288888521034e-24,6.51979410045906e-24,44.8193974036183,"up"
"CDH9",-3.33571090308486,-2.46299295143789,-10.7332621156641,1.0350574918442e-24,5.20284242057117e-24,44.7746530479266,"down"
"PSG4",-3.09869260300531,-3.49196838714949,-10.7111781068019,1.26488838555434e-24,6.33554780375173e-24,44.6559786314172,"down"
"AC023825.2",2.1309734154382,-3.70778505359265,10.6844580926092,1.61162044448891e-24,8.02130450299548e-24,44.6482367806098,"up"
"AC009084.1",3.46643368857479,-2.68592692576449,10.684640502498,1.60895951857187e-24,8.01487031607742e-24,44.6478824324144,"up"
"UBTFL6",2.48163018762036,-1.47268080305129,10.6940472093646,1.4774932732043e-24,7.37152021606878e-24,44.628028867979,"up"
"GAL",-2.17221841030615,-4.39433709930449,-10.6949276453446,1.46574862330081e-24,7.31700839470144e-24,44.5978497865122,"down"
"AC012593.2",2.68162801139716,1.26975047684568,10.7019247886391,1.37564719116077e-24,6.87618428214066e-24,44.5418439306088,"up"
"TRBV20-1",2.42196537130075,-0.51767443817167,10.6864468488127,1.58284363647392e-24,7.88832780318562e-24,44.4968097597622,"up"
"AGXT",-2.47325926349949,0.0483258638125529,-10.7203827235971,1.16350560608044e-24,5.83210175925012e-24,44.488938777619,"down"
"GJA3",-2.34895243095684,-1.79416041898839,-10.7007286238651,1.39065055523545e-24,6.94858790290214e-24,44.4840873393323,"down"
"MIR1270",2.44487312376403,-2.52795937889906,10.6697916075754,1.84050963923651e-24,9.11820850835351e-24,44.4708003436991,"up"
"GFRA3",-2.16812538790677,-3.38209252760754,-10.6846286702945,1.60913198983458e-24,8.01487031607742e-24,44.4432001794302,"down"
"LINC00173",2.71707380379093,1.14298485463184,10.6884491355898,1.55438661392649e-24,7.74794829756408e-24,44.4286439228166,"up"
"AC006058.1",-2.78451363074825,-2.73484311020713,-10.6784955360048,1.70104821009157e-24,8.45228032041791e-24,44.3301929739388,"down"
"TPSAB1",2.64713443321793,2.16563051430949,10.6842824940732,1.6141861375817e-24,8.03212374467491e-24,44.3277776631718,"up"
"P4HA3",2.29976246537698,2.06298866476101,10.6779565277322,1.70937124839865e-24,8.49206261109221e-24,44.2639273906492,"up"
"FAM9C",2.18890376899739,-3.11372619145308,10.6323420595218,2.58206703799409e-24,1.26981624032827e-23,44.1568644552496,"up"
"EDAR",-2.51979822055724,-0.971591380803488,-10.6661278017342,1.90255679762291e-24,9.41342551353856e-24,44.1021228372833,"down"
"CRB2",-2.44104000452753,0.617716783442713,-10.6845422262694,1.61039259214079e-24,8.01668142972127e-24,44.0938695963802,"down"
"RPL7AP7",2.55694899006829,-3.8552765901351,10.614736372394,3.02670064035627e-24,1.48168518475867e-23,44.0321815701377,"up"
"CXCL10",3.0698012503586,4.29665500852568,10.6604100826982,2.00356254462528e-24,9.90039051723055e-24,43.9606145664153,"up"
"DHRS9",2.1777643149607,0.298170235396199,10.6331634841249,2.5629860476133e-24,1.26089508089189e-23,43.958528519944,"up"
"Z98751.2",3.15166842939214,-2.25357079795648,10.6103931388081,3.14760451049921e-24,1.53918606849361e-23,43.9565579684594,"up"
"PLA2G5",2.64797704091538,-1.12532067729088,10.6102007912486,3.15306845096545e-24,1.54157679262009e-23,43.8632049481212,"up"
"KRT81",2.66436014703384,-1.80982465111228,10.6033819304173,3.35297575738074e-24,1.63603250240023e-23,43.8459576049507,"up"
"GDF6",3.75372276082555,2.82512172998265,10.6271830561857,2.70517332009843e-24,1.3288953290304e-23,43.826216987863,"up"
"CLEC12B",2.27206313207402,-3.27926309583831,10.5930881393097,3.67883783506717e-24,1.79112039284222e-23,43.8178380794859,"up"
"CD8A",3.33905033727699,4.21025237710118,10.640968313096,2.38853056573823e-24,1.17658059027326e-23,43.817108584115,"up"
"MYO3A",3.09601222631068,2.81573065287579,10.6288734478704,2.6642076822984e-24,1.30901111192569e-23,43.8093431790506,"up"
"PPFIA4",3.26648166799959,4.14064112677259,10.6360401031735,2.49726183059971e-24,1.22946353657803e-23,43.768458399895,"up"
"AC007991.4",2.42577586001301,-4.03002113721372,10.5786330189228,4.19015630771028e-24,2.03673805152879e-23,43.7113382755325,"up"
"LINC01934",2.17001127067823,-0.667768041729897,10.5894409943347,3.80168270396614e-24,1.8502580624204e-23,43.6241828123969,"up"
"LPA",-2.41374347404088,-3.36043499993497,-10.5923966471469,3.70182221608511e-24,1.80198361034266e-23,43.6072567738571,"down"
"STUM",-2.20709266457494,2.4818945735542,-10.6444429307251,2.31470875654081e-24,1.14084505846272e-23,43.5329219201283,"down"
"AC015977.1",3.50969222354098,-2.71252981871271,10.558894936714,5.00406245995618e-24,2.42225893981486e-23,43.526236294221,"up"
"CARD11",2.19105947681403,3.47172378860843,10.607070288551,3.24333105238054e-24,1.58455160671332e-23,43.4967628079639,"up"
"CASP14",-2.95298186326301,-4.73369999695381,-10.5724137399725,4.43130591304373e-24,2.15200460316118e-23,43.4895115036812,"down"
"AC020912.1",2.4550497830315,-1.03478610530682,10.5657268538579,4.70597603368537e-24,2.28002582969231e-23,43.4512157672087,"up"
"AC008735.2",2.09180275610768,-0.130249401542625,10.5719299496823,4.45063231057241e-24,2.16099879592661e-23,43.4303197593955,"up"
"ASAP1-IT2",2.05602757157653,-2.40248178157072,10.5557104053272,5.14934206288397e-24,2.49078404095336e-23,43.4258444927629,"up"
"UGT3A1",-3.48679242537132,3.57871889122523,-10.6467019631863,2.2679333532347e-24,1.1182020792006e-23,43.3948887789479,"down"
"AC008957.3",2.71299739090489,-2.54012357194984,10.5467584234524,5.58055354050458e-24,2.69547471677191e-23,43.3844239262678,"up"
"IFNG",3.16692639469729,-1.73681705732327,10.5450706291754,5.66578204806196e-24,2.73614820375787e-23,43.3458131901255,"up"
"TRBJ1-5",2.18731152035744,-3.68074141765103,10.53846749396,6.01182082901875e-24,2.89856033209226e-23,43.3454092972751,"up"
"CHKB",2.05082343853836,-1.41489171173063,10.5518001946087,5.33346688954534e-24,2.57845139276036e-23,43.3304684628434,"up"
"NPIPB5",2.1288949369361,1.05910634820078,10.5677054138916,4.62298947096876e-24,2.24184470420717e-23,43.329027069332,"up"
"HTR6",4.89906239958879,0.12087986172384,10.5373330098385,6.07335105808998e-24,2.92770026194729e-23,43.2500927983553,"up"
"TRGV2",2.00753474874625,-3.07244549666926,10.5281793416967,6.59323862794582e-24,3.17090428865441e-23,43.2189034316904,"up"
"DCSTAMP",2.39506478534526,-1.508488708341,10.5322770325386,6.35525981612096e-24,3.05809810103796e-23,43.1797473526199,"up"
"SLC7A10",-2.3354007002118,-3.29545820178365,-10.5430701082157,5.76847748620649e-24,2.78373683153651e-23,43.1680563417771,"down"
"C4B",2.63095677617848,5.72984840109439,10.5949778216341,3.61674727433714e-24,1.76185007121234e-23,43.1394220057029,"up"
"AC073636.1",2.19967370237134,-1.33612224010077,10.5262065348003,6.71094663719926e-24,3.22325388851852e-23,43.107600372463,"up"
"TRBV19",2.53517597944419,-0.894244419516422,10.5270549850016,6.66007009406941e-24,3.19960221039579e-23,43.1022794443607,"up"
"VWC2",-2.70660381383909,-3.29444949992894,-10.5351603474435,6.1929388870046e-24,2.98373903752682e-23,43.0849771856828,"down"
"DHPS",2.07282158894686,0.729603441560697,10.5333785325805,6.29275636372271e-24,3.02965314462441e-23,43.039520958815,"up"
"AC011352.3",5.16701452875792,-1.50964985492872,10.5020648784495,8.33197981071165e-24,3.98141227383355e-23,43.0197676690778,"up"
"PTCHD1",-2.3210279273388,-3.03521648438117,-10.5259276445071,6.7277541608821e-24,3.23038224501381e-23,43.0016316473643,"down"
"AC018865.2",-2.04325049179719,-4.73723035896745,-10.5117920052474,7.63669829386619e-24,3.65634204741322e-23,42.9886518394663,"down"
"SIRPG-AS1",2.7385613814871,-3.41130774577485,10.4926828070738,9.06204116961025e-24,4.32179736463163e-23,42.9422902547597,"up"
"HOXD13",2.72404928310543,-2.08728248582967,10.4979105242309,8.64775130554866e-24,4.12568519580731e-23,42.9262010607872,"up"
"AL450322.2",2.32326751074362,-3.55574062619905,10.4861749450598,9.60541043944623e-24,4.57442743698814e-23,42.8816425834934,"up"
"CAPN6",-2.93095824484712,2.51882752805882,-10.5700969151144,4.52462048759587e-24,2.19612824969986e-23,42.8175209742516,"down"
"LINC01235",3.31539598834852,2.12077091997724,10.505905925348,8.05022006694832e-24,3.8488320334347e-23,42.7710771520509,"up"
"LGSN",-2.32826560488385,-1.53440249002003,-10.5081763137051,7.88814585285181e-24,3.77403580668563e-23,42.7479396313737,"down"
"AC022144.1",2.1168566002455,2.25205460833167,10.5099011334956,7.76718693659934e-24,3.71749047026243e-23,42.7346501980396,"up"
"AC073115.1",3.72410464634249,-1.99228152465114,10.4612347360677,1.20043024653654e-23,5.69158899560349e-23,42.641029359913,"up"
"PTCSC1",2.37922353431568,-2.76559952507621,10.4630896610875,1.18070454041329e-23,5.60004424863987e-23,42.6398455246783,"up"
"PKD2L1",2.54631614309806,-1.11795915653303,10.4646060103523,1.16481864454515e-23,5.52958879205816e-23,42.5625529435426,"up"
"AL159166.1",2.14087585142683,-3.84603293927085,10.4478740556893,1.3525108020585e-23,6.39004751097667e-23,42.5470234125171,"up"
"AC124947.2",-2.13686158764734,-2.95145761697691,-10.4569470554514,1.24728749504789e-23,5.9074849526981e-23,42.3936019177752,"down"
"PKP3",-2.75553635877268,-0.21468808921336,-10.4817506278975,9.99316412463086e-24,4.75571026818606e-23,42.3752079064317,"down"
"ANGPTL7",-2.48035005732303,-3.43341178638138,-10.4484433032488,1.34565736219837e-23,6.35878836715944e-23,42.3305604904154,"down"
"TLR8",2.33038008596982,2.22019725590697,10.4583340065298,1.23193508615088e-23,5.83580274379458e-23,42.2923305870457,"up"
"RPL37P11",3.04596509974924,-3.1585083487289,10.4157969823576,1.80024450458916e-23,8.46067583821991e-23,42.2621244111594,"up"
"LINC02041",2.80058268380695,-1.0658934041908,10.4194616638232,1.7424336728125e-23,8.19472577362722e-23,42.1743815605651,"up"
