"","baseMean","log2FoldChange","lfcSE","pvalue","padj","change"
"LOC285638",19.2474883548926,1.09979029055757,0.200536261100908,1.83745884141552e-08,5.36447675290895e-08,"stable"
"LOC338963",1.23082640004837,1.35771005966779,0.488939437304802,0.00202189398551327,0.00360117969608858,"stable"
"LOC339260",37.8351875234681,0.88824208251911,0.244927358116587,0.000168776062907134,0.000341215436782038,"stable"
"LOC340268",1.41147233433428,-3.6851196544107,0.440571691140862,1.22759713133069e-18,6.94673798302953e-18,"down"
"LOC340512",0.431895661156693,-1.31337348712257,0.562799447890378,0.0189878548500183,0.0293223150101151,"stable"
"LOC388282",44.4891086992175,1.46890074181452,0.196009254330846,2.05308202148567e-14,9.02379538548799e-14,"stable"
"LOC391092",3.64884952852573,-2.62130506661004,0.347369475583633,5.17021305469381e-15,2.36251140485872e-14,"down"
"LOC391711",0.734204603588713,3.030261713386,0.811644301841488,0.0022326253474086,0.00395714064848202,"up"
"LOC391713",0.482733635846101,-1.47251135991692,0.56244109342354,0.00547903164590016,0.00919927398561043,"stable"
"LOC400499",3.65341369681718,1.15088219877853,0.262779802104384,6.03914780856089e-06,1.4161892836873e-05,"stable"
"LOC401312",16.1960358377886,2.25640705388079,0.26371407005983,1.876380953991e-18,1.04629805782171e-17,"up"
"LOC403312",3.20089637993182,0.947011609801206,0.242007442951325,5.14929891091428e-05,0.000110107047235583,"stable"
"LOC439933",1.00308027474846,0.925471113004311,0.364228577729664,0.00643644200777917,0.0107109975411381,"stable"
"LOC442041",17.0150056928143,0.813977408901662,0.240114339431867,0.000439526019116679,0.000844246711305039,"stable"
"LOC442292",1.33504898962236,1.33472524730288,0.406537686468801,0.000397010797415384,0.000767266447723017,"stable"
"LOC442497",24.5375898027749,1.08836033551205,0.212702294083554,1.50624292587745e-07,4.08554138287504e-07,"stable"
"LOC613206",24.2366244164102,2.21389370880802,0.187936611981385,2.27734649938324e-33,2.65416869792983e-32,"up"
"LOC643015",13.7507885749964,1.00997801868889,0.275013059048038,0.000112106241409513,0.000230997782272535,"stable"
"LOC643201",6.33645046085014,-0.916180018532758,0.375237663362961,0.00866311417084739,0.0141683717223172,"stable"
"LOC643342",1.29228164158492,-1.32197133378474,0.281548000829911,1.20512089285108e-06,3.01228479078256e-06,"stable"
"LOC643348",0.886227865628371,4.61302937110952,1.26207636701131,0.00451452846514574,0.0076649879576656,"up"
"LOC643709",4.67995870124316,1.36526743961507,0.317404489558364,7.04887492979299e-06,1.64238644802041e-05,"stable"
"LOC644909",1.95012292284347,2.05614642495764,0.356096861119149,1.77892920758178e-09,5.63287265811113e-09,"up"
"LOC645485",2.42770719022692,-2.13187022725544,0.290325046209061,2.82371945850087e-14,1.23179339285596e-13,"down"
"LOC646665",3.591206588678,1.07933303197983,0.388196113045243,0.00223286459538287,0.0039572393774601,"stable"
"LOC646828",0.403081435620885,2.66538237124798,0.938030681890579,0.0117350556152192,0.018693595691585,"stable"
"LOC646870",1.7490070087906,2.32463988313325,0.587604941043667,0.000193214456160921,0.000387393820058826,"up"
"LOC651337",2.30078135870639,-0.702525867411583,0.29395257818709,0.0124528877845849,0.0197626896307397,"stable"
"LOC654780",0.377131827559002,-3.94267391821839,1.08212968870583,0.00614194050113163,0.0102478182173332,"down"
"LOC728138",74.0814771421821,-0.425196397211987,0.097885568120671,1.25988163818497e-05,2.86864220463236e-05,"stable"
"LOC728488",23.7569939396609,1.85439126479501,0.270167446732198,1.26136175685348e-12,4.976629933936e-12,"stable"
"LOC728506",2.19399405878233,0.810444250293308,0.325797483856761,0.00807484628410674,0.0132556130117525,"stable"
"LOC728877",201.613857072278,-0.318900796254607,0.115523391136353,0.00540438219713356,0.00908114041293491,"stable"
"LOC729126",0.656162923549507,1.14524888969247,0.604903393417605,0.0222232730875412,0.0339472013327528,"stable"
"LOC729867",9.49903393978521,1.15900691322777,0.185683362242755,2.23981802197114e-10,7.57866934897123e-10,"stable"
"LOC730098",42.3613296394929,-0.405666359590831,0.102338319318315,6.48930069677858e-05,0.00013713572558779,"stable"
"LOC93622",504.709575692795,-0.198927874833051,0.0786144400462322,0.0111349914688709,0.0177936735756332,"stable"
"LOH12CR2",72.6702268524634,-1.17006977650749,0.0880945839720614,1.46532312309493e-40,2.33229762436012e-39,"stable"
"LONP2",2374.68735750564,-0.22651286299903,0.0584211461636998,0.000103985553772252,0.000214987801219983,"stable"
"LONRF2",161.975442686748,-1.74435571897378,0.295344124609089,1.1037520597644e-09,3.54803567968991e-09,"stable"
"LONRF3",261.12015959836,-0.500647149726261,0.094350224085134,9.74293985325903e-08,2.6801429110808e-07,"stable"
"LOX",4048.88127382011,3.81253402436759,0.217743779069155,4.78968494268343e-70,2.35300851424739e-68,"up"
"LOXHD1",24.0056521509094,1.26506000949183,0.245115522825517,9.25213799224414e-08,2.55236684382653e-07,"stable"
"LOXL1-AS1",146.64853324919,-0.537483645878851,0.180465324584352,0.00244649314308085,0.00431322223877806,"stable"
"LOXL2",1579.62389266986,4.04944361525089,0.181203458004781,5.49718616683023e-112,8.59110584434958e-110,"up"
"LOXL2-AS1",61.4603093970322,2.35137464053464,0.142697596907013,9.30513069311428e-62,3.35416831764488e-60,"up"
"LOXL3",197.274734437527,1.62008139836083,0.124816513859749,4.9055799910399e-39,7.38883154407213e-38,"stable"
"LPA",31.335918021283,-2.84909254659496,0.356712290373761,2.74802222168381e-16,1.34643431441327e-15,"down"
"LPAR1",248.76338018597,-0.676778503740375,0.226254636030911,0.002127453655018,0.00378051631644911,"stable"
"LPAR2",268.697285859727,1.37793795689071,0.159140896199492,1.54707556014992e-18,8.6857034508374e-18,"stable"
"LPAR4",4.38428464019803,1.30536530556032,0.286596069970901,2.09949650826589e-06,5.1332292830197e-06,"stable"
"LPAR5",128.761842144459,2.16030405654952,0.164286678110618,2.63040545127985e-40,4.14702920369009e-39,"up"
"LPAR6",2102.6063393841,0.941625959640471,0.123747528323517,1.6453045780517e-14,7.28514211913139e-14,"stable"
